representation,model,iso3,column,group,value
per_capita,M1b,KHM,climate_zone=D,geography,0.0
per_capita,M1b,CHN,climate_zone=D,geography,0.0
per_capita,M1b,GEO,climate_zone=D,geography,1.0
per_capita,M1b,IND,climate_zone=D,geography,0.0
per_capita,M1b,IDN,climate_zone=D,geography,0.0
per_capita,M1b,IRN,climate_zone=D,geography,0.0
per_capita,M1b,IRQ,climate_zone=D,geography,0.0
per_capita,M1b,ISR,climate_zone=D,geography,0.0
per_capita,M1b,JPN,climate_zone=D,geography,0.0
per_capita,M1b,JOR,climate_zone=D,geography,0.0
per_capita,M1b,KAZ,climate_zone=D,geography,0.0
per_capita,M1b,LAO,climate_zone=D,geography,0.0
per_capita,M1b,LBN,climate_zone=D,geography,0.0
per_capita,M1b,MYS,climate_zone=D,geography,0.0
per_capita,M1b,MNG,climate_zone=D,geography,0.0
per_capita,M1b,NPL,climate_zone=D,geography,0.0
per_capita,M1b,OMN,climate_zone=D,geography,0.0
per_capita,M1b,PAK,climate_zone=D,geography,0.0
per_capita,M1b,PHL,climate_zone=D,geography,0.0
per_capita,M1b,QAT,climate_zone=D,geography,0.0
per_capita,M1b,SAU,climate_zone=D,geography,0.0
per_capita,M1b,KOR,climate_zone=D,geography,1.0
per_capita,M1b,LKA,climate_zone=D,geography,0.0
per_capita,M1b,SYR,climate_zone=D,geography,0.0
per_capita,M1b,TWN,climate_zone=D,geography,0.0
per_capita,M1b,TJK,climate_zone=D,geography,1.0
per_capita,M1b,THA,climate_zone=D,geography,0.0
per_capita,M1b,TUR,climate_zone=D,geography,0.0
per_capita,M1b,TKM,climate_zone=D,geography,0.0
per_capita,M1b,ARE,climate_zone=D,geography,0.0
per_capita,M1b,UZB,climate_zone=D,geography,0.0
per_capita,M1b,VNM,climate_zone=D,geography,0.0
per_capita,M1b,YEM,climate_zone=D,geography,0.0
per_capita,M1b,ALB,climate_zone=D,geography,0.0
per_capita,M1b,AUT,climate_zone=D,geography,1.0
per_capita,M1b,BLR,climate_zone=D,geography,1.0
per_capita,M1b,BEL,climate_zone=D,geography,0.0
per_capita,M1b,BIH,climate_zone=D,geography,1.0
per_capita,M1b,BGR,climate_zone=D,geography,1.0
per_capita,M1b,HRV,climate_zone=D,geography,1.0
per_capita,M1b,CYP,climate_zone=D,geography,0.0
per_capita,M1b,CZE,climate_zone=D,geography,1.0
per_capita,M1b,DNK,climate_zone=D,geography,0.0
per_capita,M1b,EST,climate_zone=D,geography,1.0
per_capita,M1b,FIN,climate_zone=D,geography,1.0
per_capita,M1b,FRA,climate_zone=D,geography,0.0
per_capita,M1b,DEU,climate_zone=D,geography,0.0
per_capita,M1b,GRC,climate_zone=D,geography,0.0
per_capita,M1b,HUN,climate_zone=D,geography,1.0
per_capita,M1b,ISL,climate_zone=D,geography,0.0
per_capita,M1b,IRL,climate_zone=D,geography,0.0
per_capita,M1b,ITA,climate_zone=D,geography,0.0
per_capita,M1b,LVA,climate_zone=D,geography,1.0
per_capita,M1b,LTU,climate_zone=D,geography,1.0
per_capita,M1b,MKD,climate_zone=D,geography,1.0
per_capita,M1b,MDA,climate_zone=D,geography,1.0
per_capita,M1b,MNE,climate_zone=D,geography,1.0
per_capita,M1b,NLD,climate_zone=D,geography,0.0
per_capita,M1b,NOR,climate_zone=D,geography,1.0
per_capita,M1b,POL,climate_zone=D,geography,1.0
per_capita,M1b,PRT,climate_zone=D,geography,0.0
per_capita,M1b,ROU,climate_zone=D,geography,1.0
per_capita,M1b,RUS,climate_zone=D,geography,1.0
per_capita,M1b,SRB,climate_zone=D,geography,1.0
per_capita,M1b,SVK,climate_zone=D,geography,1.0
per_capita,M1b,SVN,climate_zone=D,geography,1.0
per_capita,M1b,ESP,climate_zone=D,geography,0.0
per_capita,M1b,SWE,climate_zone=D,geography,1.0
per_capita,M1b,CHE,climate_zone=D,geography,1.0
per_capita,M1b,UKR,climate_zone=D,geography,1.0
per_capita,M1b,GBR,climate_zone=D,geography,0.0
per_capita,M1b,BHS,climate_zone=D,geography,0.0
per_capita,M1b,CAN,climate_zone=D,geography,1.0
per_capita,M1b,CRI,climate_zone=D,geography,0.0
per_capita,M1b,CUB,climate_zone=D,geography,0.0
per_capita,M1b,DOM,climate_zone=D,geography,0.0
per_capita,M1b,SLV,climate_zone=D,geography,0.0
per_capita,M1b,GTM,climate_zone=D,geography,0.0
per_capita,M1b,HTI,climate_zone=D,geography,0.0
per_capita,M1b,HND,climate_zone=D,geography,0.0
per_capita,M1b,JAM,climate_zone=D,geography,0.0
per_capita,M1b,MEX,climate_zone=D,geography,0.0
per_capita,M1b,NIC,climate_zone=D,geography,0.0
per_capita,M1b,PAN,climate_zone=D,geography,0.0
per_capita,M1b,USA,climate_zone=D,geography,0.0
per_capita,M1b,AUS,climate_zone=D,geography,0.0
per_capita,M1b,NZL,climate_zone=D,geography,0.0
per_capita,M1b,PNG,climate_zone=D,geography,0.0
per_capita,M1b,ARG,climate_zone=D,geography,0.0
per_capita,M1b,BOL,climate_zone=D,geography,0.0
per_capita,M1b,BRA,climate_zone=D,geography,0.0
per_capita,M1b,CHL,climate_zone=D,geography,0.0
per_capita,M1b,COL,climate_zone=D,geography,0.0
per_capita,M1b,ECU,climate_zone=D,geography,0.0
per_capita,M1b,PRY,climate_zone=D,geography,0.0
per_capita,M1b,PER,climate_zone=D,geography,0.0
per_capita,M1b,SUR,climate_zone=D,geography,0.0
per_capita,M1b,URY,climate_zone=D,geography,0.0
per_capita,M1b,VEN,climate_zone=D,geography,0.0
per_capita,M1b,DZA,climate_zone=E,geography,0.0
per_capita,M1b,AGO,climate_zone=E,geography,0.0
per_capita,M1b,BEN,climate_zone=E,geography,0.0
per_capita,M1b,BWA,climate_zone=E,geography,0.0
per_capita,M1b,BFA,climate_zone=E,geography,0.0
per_capita,M1b,BDI,climate_zone=E,geography,0.0
per_capita,M1b,CMR,climate_zone=E,geography,0.0
per_capita,M1b,CAF,climate_zone=E,geography,0.0
per_capita,M1b,TCD,climate_zone=E,geography,0.0
per_capita,M1b,COG,climate_zone=E,geography,0.0
per_capita,M1b,COD,climate_zone=E,geography,0.0
per_capita,M1b,CIV,climate_zone=E,geography,0.0
per_capita,M1b,DJI,climate_zone=E,geography,0.0
per_capita,M1b,EGY,climate_zone=E,geography,0.0
per_capita,M1b,GNQ,climate_zone=E,geography,0.0
per_capita,M1b,ERI,climate_zone=E,geography,0.0
per_capita,M1b,ETH,climate_zone=E,geography,0.0
per_capita,M1b,GAB,climate_zone=E,geography,0.0
per_capita,M1b,GHA,climate_zone=E,geography,0.0
per_capita,M1b,GIN,climate_zone=E,geography,0.0
per_capita,M1b,GNB,climate_zone=E,geography,0.0
per_capita,M1b,KEN,climate_zone=E,geography,0.0
per_capita,M1b,LSO,climate_zone=E,geography,0.0
per_capita,M1b,LBR,climate_zone=E,geography,0.0
per_capita,M1b,LBY,climate_zone=E,geography,0.0
per_capita,M1b,MDG,climate_zone=E,geography,0.0
per_capita,M1b,MWI,climate_zone=E,geography,0.0
per_capita,M1b,MLI,climate_zone=E,geography,0.0
per_capita,M1b,MRT,climate_zone=E,geography,0.0
per_capita,M1b,MAR,climate_zone=E,geography,0.0
per_capita,M1b,MOZ,climate_zone=E,geography,0.0
per_capita,M1b,NAM,climate_zone=E,geography,0.0
per_capita,M1b,NER,climate_zone=E,geography,0.0
per_capita,M1b,NGA,climate_zone=E,geography,0.0
per_capita,M1b,RWA,climate_zone=E,geography,0.0
per_capita,M1b,SEN,climate_zone=E,geography,0.0
per_capita,M1b,SLE,climate_zone=E,geography,0.0
per_capita,M1b,SOM,climate_zone=E,geography,0.0
per_capita,M1b,ZAF,climate_zone=E,geography,0.0
per_capita,M1b,SDN,climate_zone=E,geography,0.0
per_capita,M1b,SWZ,climate_zone=E,geography,0.0
per_capita,M1b,TZA,climate_zone=E,geography,0.0
per_capita,M1b,TGO,climate_zone=E,geography,0.0
per_capita,M1b,TUN,climate_zone=E,geography,0.0
per_capita,M1b,UGA,climate_zone=E,geography,0.0
per_capita,M1b,ZMB,climate_zone=E,geography,0.0
per_capita,M1b,ZWE,climate_zone=E,geography,0.0
per_capita,M1b,AFG,climate_zone=E,geography,0.0
per_capita,M1b,ARM,climate_zone=E,geography,0.0
per_capita,M1b,AZE,climate_zone=E,geography,0.0
per_capita,M1b,BGD,climate_zone=E,geography,0.0
per_capita,M1b,MMR,climate_zone=E,geography,0.0
per_capita,M1b,KHM,climate_zone=E,geography,0.0
per_capita,M1b,CHN,climate_zone=E,geography,0.0
per_capita,M1b,GEO,climate_zone=E,geography,0.0
per_capita,M1b,IND,climate_zone=E,geography,0.0
per_capita,M1b,IDN,climate_zone=E,geography,0.0
per_capita,M1b,IRN,climate_zone=E,geography,0.0
per_capita,M1b,IRQ,climate_zone=E,geography,0.0
per_capita,M1b,ISR,climate_zone=E,geography,0.0
per_capita,M1b,JPN,climate_zone=E,geography,0.0
per_capita,M1b,JOR,climate_zone=E,geography,0.0
per_capita,M1b,KAZ,climate_zone=E,geography,0.0
per_capita,M1b,LAO,climate_zone=E,geography,0.0
per_capita,M1b,LBN,climate_zone=E,geography,0.0
per_capita,M1b,MYS,climate_zone=E,geography,0.0
per_capita,M1b,MNG,climate_zone=E,geography,0.0
per_capita,M1b,NPL,climate_zone=E,geography,0.0
per_capita,M1b,OMN,climate_zone=E,geography,0.0
per_capita,M1b,PAK,climate_zone=E,geography,0.0
per_capita,M1b,PHL,climate_zone=E,geography,0.0
per_capita,M1b,QAT,climate_zone=E,geography,0.0
per_capita,M1b,SAU,climate_zone=E,geography,0.0
per_capita,M1b,KOR,climate_zone=E,geography,0.0
per_capita,M1b,LKA,climate_zone=E,geography,0.0
per_capita,M1b,SYR,climate_zone=E,geography,0.0
per_capita,M1b,TWN,climate_zone=E,geography,0.0
per_capita,M1b,TJK,climate_zone=E,geography,0.0
per_capita,M1b,THA,climate_zone=E,geography,0.0
per_capita,M1b,TUR,climate_zone=E,geography,0.0
per_capita,M1b,TKM,climate_zone=E,geography,0.0
per_capita,M1b,ARE,climate_zone=E,geography,0.0
per_capita,M1b,UZB,climate_zone=E,geography,0.0
per_capita,M1b,VNM,climate_zone=E,geography,0.0
per_capita,M1b,YEM,climate_zone=E,geography,0.0
per_capita,M1b,ALB,climate_zone=E,geography,0.0
per_capita,M1b,AUT,climate_zone=E,geography,0.0
per_capita,M1b,BLR,climate_zone=E,geography,0.0
per_capita,M1b,BEL,climate_zone=E,geography,0.0
per_capita,M1b,BIH,climate_zone=E,geography,0.0
per_capita,M1b,BGR,climate_zone=E,geography,0.0
per_capita,M1b,HRV,climate_zone=E,geography,0.0
per_capita,M1b,CYP,climate_zone=E,geography,0.0
per_capita,M1b,CZE,climate_zone=E,geography,0.0
per_capita,M1b,DNK,climate_zone=E,geography,0.0
per_capita,M1b,EST,climate_zone=E,geography,0.0
per_capita,M1b,FIN,climate_zone=E,geography,0.0
per_capita,M1b,FRA,climate_zone=E,geography,0.0
per_capita,M1b,DEU,climate_zone=E,geography,0.0
per_capita,M1b,GRC,climate_zone=E,geography,0.0
per_capita,M1b,HUN,climate_zone=E,geography,0.0
per_capita,M1b,ISL,climate_zone=E,geography,1.0
per_capita,M1b,IRL,climate_zone=E,geography,0.0
per_capita,M1b,ITA,climate_zone=E,geography,0.0
per_capita,M1b,LVA,climate_zone=E,geography,0.0
per_capita,M1b,LTU,climate_zone=E,geography,0.0
per_capita,M1b,MKD,climate_zone=E,geography,0.0
per_capita,M1b,MDA,climate_zone=E,geography,0.0
per_capita,M1b,MNE,climate_zone=E,geography,0.0
per_capita,M1b,NLD,climate_zone=E,geography,0.0
per_capita,M1b,NOR,climate_zone=E,geography,0.0
per_capita,M1b,POL,climate_zone=E,geography,0.0
per_capita,M1b,PRT,climate_zone=E,geography,0.0
per_capita,M1b,ROU,climate_zone=E,geography,0.0
per_capita,M1b,RUS,climate_zone=E,geography,0.0
per_capita,M1b,SRB,climate_zone=E,geography,0.0
per_capita,M1b,SVK,climate_zone=E,geography,0.0
per_capita,M1b,SVN,climate_zone=E,geography,0.0
per_capita,M1b,ESP,climate_zone=E,geography,0.0
per_capita,M1b,SWE,climate_zone=E,geography,0.0
per_capita,M1b,CHE,climate_zone=E,geography,0.0
per_capita,M1b,UKR,climate_zone=E,geography,0.0
per_capita,M1b,GBR,climate_zone=E,geography,0.0
per_capita,M1b,BHS,climate_zone=E,geography,0.0
per_capita,M1b,CAN,climate_zone=E,geography,0.0
per_capita,M1b,CRI,climate_zone=E,geography,0.0
per_capita,M1b,CUB,climate_zone=E,geography,0.0
per_capita,M1b,DOM,climate_zone=E,geography,0.0
per_capita,M1b,SLV,climate_zone=E,geography,0.0
per_capita,M1b,GTM,climate_zone=E,geography,0.0
per_capita,M1b,HTI,climate_zone=E,geography,0.0
per_capita,M1b,HND,climate_zone=E,geography,0.0
per_capita,M1b,JAM,climate_zone=E,geography,0.0
per_capita,M1b,MEX,climate_zone=E,geography,0.0
per_capita,M1b,NIC,climate_zone=E,geography,0.0
per_capita,M1b,PAN,climate_zone=E,geography,0.0
per_capita,M1b,USA,climate_zone=E,geography,0.0
per_capita,M1b,AUS,climate_zone=E,geography,0.0
per_capita,M1b,NZL,climate_zone=E,geography,0.0
per_capita,M1b,PNG,climate_zone=E,geography,0.0
per_capita,M1b,ARG,climate_zone=E,geography,0.0
per_capita,M1b,BOL,climate_zone=E,geography,0.0
per_capita,M1b,BRA,climate_zone=E,geography,0.0
per_capita,M1b,CHL,climate_zone=E,geography,0.0
per_capita,M1b,COL,climate_zone=E,geography,0.0
per_capita,M1b,ECU,climate_zone=E,geography,0.0
per_capita,M1b,PRY,climate_zone=E,geography,0.0
per_capita,M1b,PER,climate_zone=E,geography,0.0
per_capita,M1b,SUR,climate_zone=E,geography,0.0
per_capita,M1b,URY,climate_zone=E,geography,0.0
per_capita,M1b,VEN,climate_zone=E,geography,0.0
per_capita,M1b,DZA,hemisphere=S,geography,0.0
per_capita,M1b,AGO,hemisphere=S,geography,1.0
per_capita,M1b,BEN,hemisphere=S,geography,0.0
per_capita,M1b,BWA,hemisphere=S,geography,1.0
per_capita,M1b,BFA,hemisphere=S,geography,0.0
per_capita,M1b,BDI,hemisphere=S,geography,1.0
per_capita,M1b,CMR,hemisphere=S,geography,0.0
per_capita,M1b,CAF,hemisphere=S,geography,0.0
per_capita,M1b,TCD,hemisphere=S,geography,0.0
per_capita,M1b,COG,hemisphere=S,geography,1.0
per_capita,M1b,COD,hemisphere=S,geography,1.0
per_capita,M1b,CIV,hemisphere=S,geography,0.0
per_capita,M1b,DJI,hemisphere=S,geography,0.0
per_capita,M1b,EGY,hemisphere=S,geography,0.0
per_capita,M1b,GNQ,hemisphere=S,geography,0.0
per_capita,M1b,ERI,hemisphere=S,geography,0.0
per_capita,M1b,ETH,hemisphere=S,geography,0.0
per_capita,M1b,GAB,hemisphere=S,geography,0.0
per_capita,M1b,GHA,hemisphere=S,geography,0.0
per_capita,M1b,GIN,hemisphere=S,geography,0.0
per_capita,M1b,GNB,hemisphere=S,geography,0.0
per_capita,M1b,KEN,hemisphere=S,geography,1.0
per_capita,M1b,LSO,hemisphere=S,geography,1.0
per_capita,M1b,LBR,hemisphere=S,geography,0.0
per_capita,M1b,LBY,hemisphere=S,geography,0.0
per_capita,M1b,MDG,hemisphere=S,geography,1.0
per_capita,M1b,MWI,hemisphere=S,geography,1.0
per_capita,M1b,MLI,hemisphere=S,geography,0.0
per_capita,M1b,MRT,hemisphere=S,geography,0.0
per_capita,M1b,MAR,hemisphere=S,geography,0.0
per_capita,M1b,MOZ,hemisphere=S,geography,1.0
per_capita,M1b,NAM,hemisphere=S,geography,1.0
per_capita,M1b,NER,hemisphere=S,geography,0.0
per_capita,M1b,NGA,hemisphere=S,geography,0.0
per_capita,M1b,RWA,hemisphere=S,geography,1.0
per_capita,M1b,SEN,hemisphere=S,geography,0.0
per_capita,M1b,SLE,hemisphere=S,geography,0.0
per_capita,M1b,SOM,hemisphere=S,geography,0.0
per_capita,M1b,ZAF,hemisphere=S,geography,1.0
per_capita,M1b,SDN,hemisphere=S,geography,0.0
per_capita,M1b,SWZ,hemisphere=S,geography,1.0
per_capita,M1b,TZA,hemisphere=S,geography,1.0
per_capita,M1b,TGO,hemisphere=S,geography,0.0
per_capita,M1b,TUN,hemisphere=S,geography,0.0
per_capita,M1b,UGA,hemisphere=S,geography,0.0
per_capita,M1b,ZMB,hemisphere=S,geography,1.0
per_capita,M1b,ZWE,hemisphere=S,geography,1.0
per_capita,M1b,AFG,hemisphere=S,geography,0.0
per_capita,M1b,ARM,hemisphere=S,geography,0.0
per_capita,M1b,AZE,hemisphere=S,geography,0.0
per_capita,M1b,BGD,hemisphere=S,geography,0.0
per_capita,M1b,MMR,hemisphere=S,geography,0.0
per_capita,M1b,KHM,hemisphere=S,geography,0.0
per_capita,M1b,CHN,hemisphere=S,geography,0.0
per_capita,M1b,GEO,hemisphere=S,geography,0.0
per_capita,M1b,IND,hemisphere=S,geography,0.0
per_capita,M1b,IDN,hemisphere=S,geography,1.0
per_capita,M1b,IRN,hemisphere=S,geography,0.0
per_capita,M1b,IRQ,hemisphere=S,geography,0.0
per_capita,M1b,ISR,hemisphere=S,geography,0.0
per_capita,M1b,JPN,hemisphere=S,geography,0.0
per_capita,M1b,JOR,hemisphere=S,geography,0.0
per_capita,M1b,KAZ,hemisphere=S,geography,0.0
per_capita,M1b,LAO,hemisphere=S,geography,0.0
per_capita,M1b,LBN,hemisphere=S,geography,0.0
per_capita,M1b,MYS,hemisphere=S,geography,0.0
per_capita,M1b,MNG,hemisphere=S,geography,0.0
per_capita,M1b,NPL,hemisphere=S,geography,0.0
per_capita,M1b,OMN,hemisphere=S,geography,0.0
per_capita,M1b,PAK,hemisphere=S,geography,0.0
per_capita,M1b,PHL,hemisphere=S,geography,0.0
per_capita,M1b,QAT,hemisphere=S,geography,0.0
per_capita,M1b,SAU,hemisphere=S,geography,0.0
per_capita,M1b,KOR,hemisphere=S,geography,0.0
per_capita,M1b,LKA,hemisphere=S,geography,0.0
per_capita,M1b,SYR,hemisphere=S,geography,0.0
per_capita,M1b,TWN,hemisphere=S,geography,0.0
per_capita,M1b,TJK,hemisphere=S,geography,0.0
per_capita,M1b,THA,hemisphere=S,geography,0.0
per_capita,M1b,TUR,hemisphere=S,geography,0.0
per_capita,M1b,TKM,hemisphere=S,geography,0.0
per_capita,M1b,ARE,hemisphere=S,geography,0.0
per_capita,M1b,UZB,hemisphere=S,geography,0.0
per_capita,M1b,VNM,hemisphere=S,geography,0.0
per_capita,M1b,YEM,hemisphere=S,geography,0.0
per_capita,M1b,ALB,hemisphere=S,geography,0.0
per_capita,M1b,AUT,hemisphere=S,geography,0.0
per_capita,M1b,BLR,hemisphere=S,geography,0.0
per_capita,M1b,BEL,hemisphere=S,geography,0.0
per_capita,M1b,BIH,hemisphere=S,geography,0.0
per_capita,M1b,BGR,hemisphere=S,geography,0.0
per_capita,M1b,HRV,hemisphere=S,geography,0.0
per_capita,M1b,CYP,hemisphere=S,geography,0.0
per_capita,M1b,CZE,hemisphere=S,geography,0.0
per_capita,M1b,DNK,hemisphere=S,geography,0.0
per_capita,M1b,EST,hemisphere=S,geography,0.0
per_capita,M1b,FIN,hemisphere=S,geography,0.0
per_capita,M1b,FRA,hemisphere=S,geography,0.0
per_capita,M1b,DEU,hemisphere=S,geography,0.0
per_capita,M1b,GRC,hemisphere=S,geography,0.0
per_capita,M1b,HUN,hemisphere=S,geography,0.0
per_capita,M1b,ISL,hemisphere=S,geography,0.0
per_capita,M1b,IRL,hemisphere=S,geography,0.0
per_capita,M1b,ITA,hemisphere=S,geography,0.0
per_capita,M1b,LVA,hemisphere=S,geography,0.0
per_capita,M1b,LTU,hemisphere=S,geography,0.0
per_capita,M1b,MKD,hemisphere=S,geography,0.0
per_capita,M1b,MDA,hemisphere=S,geography,0.0
per_capita,M1b,MNE,hemisphere=S,geography,0.0
per_capita,M1b,NLD,hemisphere=S,geography,0.0
per_capita,M1b,NOR,hemisphere=S,geography,0.0
per_capita,M1b,POL,hemisphere=S,geography,0.0
per_capita,M1b,PRT,hemisphere=S,geography,0.0
per_capita,M1b,ROU,hemisphere=S,geography,0.0
per_capita,M1b,RUS,hemisphere=S,geography,0.0
per_capita,M1b,SRB,hemisphere=S,geography,0.0
per_capita,M1b,SVK,hemisphere=S,geography,0.0
per_capita,M1b,SVN,hemisphere=S,geography,0.0
per_capita,M1b,ESP,hemisphere=S,geography,0.0
per_capita,M1b,SWE,hemisphere=S,geography,0.0
per_capita,M1b,CHE,hemisphere=S,geography,0.0
per_capita,M1b,UKR,hemisphere=S,geography,0.0
per_capita,M1b,GBR,hemisphere=S,geography,0.0
per_capita,M1b,BHS,hemisphere=S,geography,0.0
per_capita,M1b,CAN,hemisphere=S,geography,0.0
per_capita,M1b,CRI,hemisphere=S,geography,0.0
per_capita,M1b,CUB,hemisphere=S,geography,0.0
per_capita,M1b,DOM,hemisphere=S,geography,0.0
per_capita,M1b,SLV,hemisphere=S,geography,0.0
per_capita,M1b,GTM,hemisphere=S,geography,0.0
per_capita,M1b,HTI,hemisphere=S,geography,0.0
per_capita,M1b,HND,hemisphere=S,geography,0.0
per_capita,M1b,JAM,hemisphere=S,geography,0.0
per_capita,M1b,MEX,hemisphere=S,geography,0.0
per_capita,M1b,NIC,hemisphere=S,geography,0.0
per_capita,M1b,PAN,hemisphere=S,geography,0.0
per_capita,M1b,USA,hemisphere=S,geography,0.0
per_capita,M1b,AUS,hemisphere=S,geography,1.0
per_capita,M1b,NZL,hemisphere=S,geography,1.0
per_capita,M1b,PNG,hemisphere=S,geography,1.0
per_capita,M1b,ARG,hemisphere=S,geography,1.0
per_capita,M1b,BOL,hemisphere=S,geography,1.0
per_capita,M1b,BRA,hemisphere=S,geography,1.0
per_capita,M1b,CHL,hemisphere=S,geography,1.0
per_capita,M1b,COL,hemisphere=S,geography,0.0
per_capita,M1b,ECU,hemisphere=S,geography,1.0
per_capita,M1b,PRY,hemisphere=S,geography,1.0
per_capita,M1b,PER,hemisphere=S,geography,1.0
per_capita,M1b,SUR,hemisphere=S,geography,0.0
per_capita,M1b,URY,hemisphere=S,geography,1.0
per_capita,M1b,VEN,hemisphere=S,geography,0.0
per_capita,M1b,DZA,spatial_block=Asia,geography,0.0
per_capita,M1b,AGO,spatial_block=Asia,geography,0.0
per_capita,M1b,BEN,spatial_block=Asia,geography,0.0
per_capita,M1b,BWA,spatial_block=Asia,geography,0.0
per_capita,M1b,BFA,spatial_block=Asia,geography,0.0
per_capita,M1b,BDI,spatial_block=Asia,geography,0.0
per_capita,M1b,CMR,spatial_block=Asia,geography,0.0
per_capita,M1b,CAF,spatial_block=Asia,geography,0.0
per_capita,M1b,TCD,spatial_block=Asia,geography,0.0
per_capita,M1b,COG,spatial_block=Asia,geography,0.0
per_capita,M1b,COD,spatial_block=Asia,geography,0.0
per_capita,M1b,CIV,spatial_block=Asia,geography,0.0
per_capita,M1b,DJI,spatial_block=Asia,geography,0.0
per_capita,M1b,EGY,spatial_block=Asia,geography,0.0
per_capita,M1b,GNQ,spatial_block=Asia,geography,0.0
per_capita,M1b,ERI,spatial_block=Asia,geography,0.0
per_capita,M1b,ETH,spatial_block=Asia,geography,0.0
per_capita,M1b,GAB,spatial_block=Asia,geography,0.0
per_capita,M1b,GHA,spatial_block=Asia,geography,0.0
per_capita,M1b,GIN,spatial_block=Asia,geography,0.0
per_capita,M1b,GNB,spatial_block=Asia,geography,0.0
per_capita,M1b,KEN,spatial_block=Asia,geography,0.0
per_capita,M1b,LSO,spatial_block=Asia,geography,0.0
per_capita,M1b,LBR,spatial_block=Asia,geography,0.0
per_capita,M1b,LBY,spatial_block=Asia,geography,0.0
per_capita,M1b,MDG,spatial_block=Asia,geography,0.0
per_capita,M1b,MWI,spatial_block=Asia,geography,0.0
per_capita,M1b,MLI,spatial_block=Asia,geography,0.0
per_capita,M1b,MRT,spatial_block=Asia,geography,0.0
per_capita,M1b,MAR,spatial_block=Asia,geography,0.0
per_capita,M1b,MOZ,spatial_block=Asia,geography,0.0
per_capita,M1b,NAM,spatial_block=Asia,geography,0.0
per_capita,M1b,NER,spatial_block=Asia,geography,0.0
per_capita,M1b,NGA,spatial_block=Asia,geography,0.0
per_capita,M1b,RWA,spatial_block=Asia,geography,0.0
per_capita,M1b,SEN,spatial_block=Asia,geography,0.0
per_capita,M1b,SLE,spatial_block=Asia,geography,0.0
per_capita,M1b,SOM,spatial_block=Asia,geography,0.0
per_capita,M1b,ZAF,spatial_block=Asia,geography,0.0
per_capita,M1b,SDN,spatial_block=Asia,geography,0.0
per_capita,M1b,SWZ,spatial_block=Asia,geography,0.0
per_capita,M1b,TZA,spatial_block=Asia,geography,0.0
per_capita,M1b,TGO,spatial_block=Asia,geography,0.0
per_capita,M1b,TUN,spatial_block=Asia,geography,0.0
per_capita,M1b,UGA,spatial_block=Asia,geography,0.0
per_capita,M1b,ZMB,spatial_block=Asia,geography,0.0
per_capita,M1b,ZWE,spatial_block=Asia,geography,0.0
per_capita,M1b,AFG,spatial_block=Asia,geography,1.0
per_capita,M1b,ARM,spatial_block=Asia,geography,1.0
per_capita,M1b,AZE,spatial_block=Asia,geography,1.0
per_capita,M1b,BGD,spatial_block=Asia,geography,1.0
per_capita,M1b,MMR,spatial_block=Asia,geography,1.0
per_capita,M1b,KHM,spatial_block=Asia,geography,1.0
per_capita,M1b,CHN,spatial_block=Asia,geography,1.0
per_capita,M1b,GEO,spatial_block=Asia,geography,1.0
per_capita,M1b,IND,spatial_block=Asia,geography,1.0
per_capita,M1b,IDN,spatial_block=Asia,geography,1.0
per_capita,M1b,IRN,spatial_block=Asia,geography,1.0
per_capita,M1b,IRQ,spatial_block=Asia,geography,1.0
per_capita,M1b,ISR,spatial_block=Asia,geography,1.0
per_capita,M1b,JPN,spatial_block=Asia,geography,1.0
per_capita,M1b,JOR,spatial_block=Asia,geography,1.0
per_capita,M1b,KAZ,spatial_block=Asia,geography,1.0
per_capita,M1b,LAO,spatial_block=Asia,geography,1.0
per_capita,M1b,LBN,spatial_block=Asia,geography,1.0
per_capita,M1b,MYS,spatial_block=Asia,geography,1.0
per_capita,M1b,MNG,spatial_block=Asia,geography,1.0
per_capita,M1b,NPL,spatial_block=Asia,geography,1.0
per_capita,M1b,OMN,spatial_block=Asia,geography,1.0
per_capita,M1b,PAK,spatial_block=Asia,geography,1.0
per_capita,M1b,PHL,spatial_block=Asia,geography,1.0
per_capita,M1b,QAT,spatial_block=Asia,geography,1.0
per_capita,M1b,SAU,spatial_block=Asia,geography,1.0
per_capita,M1b,KOR,spatial_block=Asia,geography,1.0
per_capita,M1b,LKA,spatial_block=Asia,geography,1.0
per_capita,M1b,SYR,spatial_block=Asia,geography,1.0
per_capita,M1b,TWN,spatial_block=Asia,geography,1.0
per_capita,M1b,TJK,spatial_block=Asia,geography,1.0
per_capita,M1b,THA,spatial_block=Asia,geography,1.0
per_capita,M1b,TUR,spatial_block=Asia,geography,1.0
per_capita,M1b,TKM,spatial_block=Asia,geography,1.0
per_capita,M1b,ARE,spatial_block=Asia,geography,1.0
per_capita,M1b,UZB,spatial_block=Asia,geography,1.0
per_capita,M1b,VNM,spatial_block=Asia,geography,1.0
per_capita,M1b,YEM,spatial_block=Asia,geography,1.0
per_capita,M1b,ALB,spatial_block=Asia,geography,0.0
per_capita,M1b,AUT,spatial_block=Asia,geography,0.0
per_capita,M1b,BLR,spatial_block=Asia,geography,0.0
per_capita,M1b,BEL,spatial_block=Asia,geography,0.0
per_capita,M1b,BIH,spatial_block=Asia,geography,0.0
per_capita,M1b,BGR,spatial_block=Asia,geography,0.0
per_capita,M1b,HRV,spatial_block=Asia,geography,0.0
