representation,model,fit,held_out_iso3,fold,n_train,matrix_columns,matrix_rank,feature_identified,column,coefficient
primary_total_co2,M0star,primary_training,GEO,54,140,20,20,,income_group=Low-income countries,0.02014953309543414
primary_total_co2,M0star,primary_training,GEO,54,140,20,20,,income_group=Lower-middle-income countries,-9.270614607929738e-05
primary_total_co2,M0star,primary_training,GEO,54,140,20,20,,income_group=Upper-middle-income countries,-0.015471994146664982
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,intercept,0.20726694814616334
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,cum_co2_total,0.010910238544973751
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,abs_latitude,0.00125258576820537
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,elevation,-1.5381304164096814e-06
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,continentality,3.9800197918115184e-05
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,population,-0.0053932119116116275
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,station_density,-0.0018630340587648749
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,climate_zone=B,0.0008784412056667798
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,climate_zone=C,-0.027905897641821196
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,climate_zone=D,-0.012987642622506339
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,climate_zone=E,-0.0985192483014105
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,hemisphere=S,-0.029857508617936977
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,spatial_block=Asia,-0.04838825737427846
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,spatial_block=Europe,-0.05931064474484332
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,spatial_block=North America,-0.09144356025570455
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,spatial_block=Oceania,-0.05353653311322956
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,spatial_block=South America,-0.05848031941087383
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,income_group=Low-income countries,-0.0037089275769353835
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,income_group=Lower-middle-income countries,-0.007954052548700463
primary_total_co2,M0star,primary_training,IND,55,140,20,20,,income_group=Upper-middle-income countries,-0.01613063207181211
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,intercept,0.23267245502758777
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,cum_co2_total,0.015292703257490402
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,abs_latitude,0.0013011934467046784
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,elevation,8.709538376229774e-07
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,continentality,3.9995059910962116e-05
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,population,-0.01061416495893434
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,station_density,-0.002241636050521918
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,climate_zone=B,-0.00028410305676714357
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,climate_zone=C,-0.02674734205954517
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,climate_zone=D,-0.014271432458782022
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,climate_zone=E,-0.10174399790940973
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,hemisphere=S,-0.031239962638206904
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,spatial_block=Asia,-0.05249336401197605
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,spatial_block=Europe,-0.06561736562320496
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,spatial_block=North America,-0.09273273319750988
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,spatial_block=Oceania,-0.10354910344829389
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,spatial_block=South America,-0.06049430590226966
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,income_group=Low-income countries,0.0011676359133446909
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,income_group=Lower-middle-income countries,-0.009502367446458111
primary_total_co2,M0star,primary_training,IDN,56,142,20,20,,income_group=Upper-middle-income countries,-0.016558709017154893
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,intercept,0.2162148738333771
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,cum_co2_total,0.010935509573991817
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,abs_latitude,0.0010484387337591269
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,elevation,-3.6061553348410167e-06
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,continentality,3.0155414059804146e-05
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,population,-0.007765683964976955
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,station_density,-0.0009335962663784048
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,climate_zone=B,-0.0033533858844513103
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,climate_zone=C,-0.016100260434383066
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,climate_zone=D,0.004612164382330179
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,climate_zone=E,-0.07961324553680622
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,hemisphere=S,-0.02490076297280038
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,spatial_block=Asia,-0.06444523918022106
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,spatial_block=Europe,-0.05972091704363622
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,spatial_block=North America,-0.08836494777852473
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,spatial_block=Oceania,-0.056382677536940026
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,spatial_block=South America,-0.056233061164186214
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,income_group=Low-income countries,0.015180975177832902
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,income_group=Lower-middle-income countries,-3.751158281914054e-06
primary_total_co2,M0star,primary_training,IRN,57,134,20,20,,income_group=Upper-middle-income countries,-0.011558354201088531
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,intercept,0.2672631304640866
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,cum_co2_total,0.020294080957963454
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,abs_latitude,0.0011272266604179584
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,elevation,-3.498924693160657e-06
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,continentality,3.620073340215079e-05
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,population,-0.018884751820618113
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,station_density,-0.0013780753252358839
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,climate_zone=B,0.009646076769195721
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,climate_zone=C,-0.01980292053856989
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,climate_zone=D,-0.006770611021125133
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,climate_zone=E,-0.09337853092450002
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,hemisphere=S,-0.02605395590915869
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,spatial_block=Asia,-0.050836704727607096
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,spatial_block=Europe,-0.0612348312510296
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,spatial_block=North America,-0.08803473252048812
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,spatial_block=Oceania,-0.059108968317776095
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,spatial_block=South America,-0.05738474296558142
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,income_group=Low-income countries,0.022344648911373815
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,income_group=Lower-middle-income countries,0.0032977122225057993
primary_total_co2,M0star,primary_training,IRQ,58,136,20,20,,income_group=Upper-middle-income countries,-0.013449038935002967
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,intercept,0.2582554049150262
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,cum_co2_total,0.020683411276260662
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,abs_latitude,0.0011889452107611666
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,elevation,-1.0272033428745822e-06
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,continentality,3.309856359951099e-05
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,population,-0.017232616676835105
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,station_density,-0.001629948495614204
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,climate_zone=B,0.01073974469689891
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,climate_zone=C,-0.023073634515361114
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,climate_zone=D,-0.008795649250096134
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,climate_zone=E,-0.0956354856924269
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,hemisphere=S,-0.026699157535316074
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,spatial_block=Asia,-0.04963619083229162
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,spatial_block=Europe,-0.06409057767213241
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,spatial_block=North America,-0.09009624447467729
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,spatial_block=Oceania,-0.05966924186349017
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,spatial_block=South America,-0.060807049558876454
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,income_group=Low-income countries,0.018026259889780686
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,income_group=Lower-middle-income countries,-0.0010698078853577301
primary_total_co2,M0star,primary_training,ISR,59,142,20,20,,income_group=Upper-middle-income countries,-0.013972919498486159
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,intercept,0.24750844930348131
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,cum_co2_total,0.01456200982013655
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,abs_latitude,0.001053972629239634
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,elevation,-1.1101450730342425e-06
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,continentality,3.8761802342372944e-05
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,population,-0.01209343000672869
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,station_density,-0.0019209737267925928
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,climate_zone=B,0.00607567627673162
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,climate_zone=C,-0.020781229882436164
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,climate_zone=D,-0.0018847152277279445
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,climate_zone=E,-0.08961540207929612
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,hemisphere=S,-0.025970519003301072
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,spatial_block=Asia,-0.05193987816720416
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,spatial_block=Europe,-0.06634817375381456
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,spatial_block=North America,-0.09148849907935637
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,spatial_block=Oceania,-0.05982076459359309
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,spatial_block=South America,-0.06305580253728374
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,income_group=Low-income countries,-0.0003470434506104365
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,income_group=Lower-middle-income countries,-0.013849799173442165
primary_total_co2,M0star,primary_training,JPN,60,145,20,20,,income_group=Upper-middle-income countries,-0.017545711844707507
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,intercept,0.2582554049150262
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,cum_co2_total,0.020683411276260662
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,abs_latitude,0.0011889452107611666
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,elevation,-1.0272033428745822e-06
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,continentality,3.309856359951099e-05
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,population,-0.017232616676835105
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,station_density,-0.001629948495614204
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,climate_zone=B,0.01073974469689891
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,climate_zone=C,-0.023073634515361114
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,climate_zone=D,-0.008795649250096134
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,climate_zone=E,-0.0956354856924269
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,hemisphere=S,-0.026699157535316074
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,spatial_block=Asia,-0.04963619083229162
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,spatial_block=Europe,-0.06409057767213241
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,spatial_block=North America,-0.09009624447467729
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,spatial_block=Oceania,-0.05966924186349017
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,spatial_block=South America,-0.060807049558876454
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,income_group=Low-income countries,0.018026259889780686
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,income_group=Lower-middle-income countries,-0.0010698078853577301
primary_total_co2,M0star,primary_training,JOR,61,142,20,20,,income_group=Upper-middle-income countries,-0.013972919498486159
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,intercept,0.23341372763101745
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,cum_co2_total,0.010308210355818973
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,abs_latitude,0.0004188214121630315
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,elevation,-5.5079394450558306e-06
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,continentality,1.3928960169610705e-05
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,population,-0.006490336349662858
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,station_density,-0.0011228660052336702
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,climate_zone=B,0.005605533705805134
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,climate_zone=C,-0.009167220698283324
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,climate_zone=D,0.01809027998109684
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,climate_zone=E,-0.06231316497633457
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,hemisphere=S,-0.020922708431582875
primary_total_co2,M0star,primary_training,KAZ,62,139,20,20,,spatial_block=Asia,-0.06223837959645695
