weights,protocol,fit,n_train,n_test,training_boundary_ties,row_sums_exactly_one,logdet_sign_positive_on_grid,logdet_finite_on_grid,spectral_radius,min_real_eigenvalue,training_first_neighbour_km_median,training_eighth_neighbour_km_median,training_eighth_neighbour_km_max,structural_pass,failure,attachment_boundary_ties,attachment_first_km_min,attachment_eighth_km_max,attachment_weights_sum_one
land,primary_loco,CHL,146,1,0,True,True,True,1.0000000000000002,-0.3203242515817945,456.0491067076004,1436.1431874752577,9362.03692412302,True,,0.0,1502.6016032806654,5467.19144979451,True
land,primary_loco,COL,139,1,0,True,True,True,1.000000000000001,-0.320269985664728,479.0782142318579,1439.4627426555778,9213.028207715477,True,,0.0,1668.9229764408094,3816.5562919522195,True
land,primary_loco,ECU,147,1,0,True,True,True,1.0000000000000029,-0.320269980087201,456.62574778596445,1444.5188422522847,9213.028207715477,True,,0.0,1083.1714052808293,2187.19000858485,True
land,primary_loco,PRY,145,1,0,True,True,True,0.9999999999999987,-0.320324251581798,455.47246562923635,1432.8236322949376,9362.03692412302,True,,0.0,2313.664923390145,4853.2857751932415,True
land,primary_loco,PER,145,1,0,True,True,True,1.0000000000000007,-0.3203242515817959,455.47246562923635,1444.2006317897303,9362.03692412302,True,,0.0,2058.843842032851,2996.0915196761634,True
land,primary_loco,SUR,148,1,0,True,True,True,1.0000000000000007,-0.3202699757798376,458.6210876913442,1441.8316872226542,9213.028207715477,True,,0.0,1923.7767437216828,2780.8161781786657,True
land,primary_loco,URY,147,1,0,True,True,True,0.9999999999999999,-0.32026999860470506,456.62574778596445,1439.4627426555778,9213.028207715477,True,,0.0,1502.6016032806654,5259.802241090277,True
land,primary_loco,VEN,146,1,0,True,True,True,0.9999999999999959,-0.32026998312638033,456.0491067076004,1457.340901009681,9213.028207715477,True,,0.0,1355.3471636969393,2138.0867527266505,True
land,m49_subregion_lo,0,149,2,0,True,True,True,1.0000000000000016,-0.32090352387177995,460.6164275967239,1444.2006317897303,5121.885544427493,True,,0.0,2512.644366516637,9362.03692412302,True
land,m49_subregion_lo,1,146,5,0,True,True,True,0.9999999999999989,-0.3202699721879695,477.8988301136384,1496.997061729648,9213.028207715477,True,,0.0,1007.6360334902121,2265.9275418575357,True
land,m49_subregion_lo,2,144,7,0,True,True,True,1.000000000000001,-0.3202699721512432,475.46888102621455,1480.6817372583894,9213.028207715477,True,,0.0,904.8504361493917,3816.5562919522195,True
land,m49_subregion_lo,3,147,4,0,True,True,True,1.0000000000000009,-0.3192379105359583,470.7601656300599,1444.2006317897303,9213.028207715477,True,,0.0,696.0467541986219,2584.376315986064,True
land,m49_subregion_lo,4,137,14,0,True,True,True,1.0000000000000056,-0.32411810322072016,455.47246562923635,1456.4805715253597,9213.028207715477,True,,0.0,686.7509417057968,3877.930243605284,True
land,m49_subregion_lo,5,146,5,0,True,True,True,0.9999999999999976,-0.32004534908516596,456.0491067076004,1436.1431874752577,9362.03692412302,True,,0.0,1400.3078392758916,4500.442458202049,True
land,m49_subregion_lo,6,141,10,0,True,True,True,1.000000000000005,-0.3401567443033636,479.0782142318579,1502.7936087095948,9213.028207715477,True,,0.0,255.874690516004,3615.385478216854,True
land,m49_subregion_lo,7,150,1,0,True,True,True,0.9999999999999996,-0.3204677083308728,465.6882966133919,1444.3597370210075,9362.03692412302,True,,0.0,2512.644366516637,5082.403346202947,True
land,m49_subregion_lo,8,143,8,0,True,True,True,1.0000000000000002,-0.33453975741433317,460.6164275967239,1496.8015532655563,9213.028207715477,True,,0.0,663.765300724505,2191.483346073587,True
land,m49_subregion_lo,9,145,6,0,True,True,True,1.0000000000000073,-0.3133091192189381,455.47246562923635,1456.4805715253597,9213.028207715477,True,,0.0,738.9848184325549,2117.8441679431567,True
land,m49_subregion_lo,10,149,2,0,True,True,True,0.9999999999999991,-0.32026997215124287,460.6164275967239,1444.2006317897303,9213.028207715477,True,,0.0,2386.1424929863297,4992.166371732849,True
land,m49_subregion_lo,11,141,10,0,True,True,True,0.9999999999999986,-0.32034700927274523,479.0782142318579,1496.8015532655563,9213.028207715477,True,,0.0,338.7660391175219,2750.7049374118046,True
land,m49_subregion_lo,12,140,11,0,True,True,True,0.9999999999999978,-0.3203242515817959,453.2056603590777,1425.6862110026234,9362.03692412302,True,,0.0,904.8504361493917,6307.832302979865,True
land,m49_subregion_lo,13,143,8,0,True,True,True,0.9999999999999984,-0.321723505451765,460.6164275967239,1418.5487897103092,10335.142025217694,True,,0.0,738.575549160016,4711.552917268606,True
land,m49_subregion_lo,14,146,5,0,True,True,True,1.000000000000001,-0.3161101422482786,471.3098567253155,1444.3597370210075,9213.028207715477,True,,0.0,720.4659867574989,2917.6614589815463,True
land,m49_subregion_lo,15,144,7,0,True,True,True,0.9999999999999981,-0.3176305054932197,455.47246562923635,1441.8316872226542,9213.028207715477,True,,0.0,696.0467541986219,3370.8040084911486,True
land,m49_subregion_lo,16,140,11,0,True,True,True,1.0000000000000009,-0.3239685800446702,479.0782142318579,1513.9381124384663,9213.028207715477,True,,0.0,172.30572647040742,1938.1507899006422,True
land,m49_subregion_lo,17,137,14,0,True,True,True,1.0000000000000029,-0.3287874299365249,476.71944599541894,1553.2760711040148,9213.028207715477,True,,0.0,663.765300724505,3545.621908017254,True
land,m49_subregion_lo,18,136,15,0,True,True,True,1.0000000000000027,-0.3357836120501482,480.0622088713602,1538.8044660482253,9213.028207715477,True,,0.0,686.7509417057968,2216.7550548179956,True
land,m49_subregion_lo,19,145,6,0,True,True,True,0.9999999999999988,-0.32006689943921207,479.0782142318579,1525.082616167338,9213.028207715477,True,,0.0,172.30572647040742,1186.0765910795794,True
land,random10,0,135,16,0,True,True,True,1.0000000000000013,-0.32228948893451376,470.7601656300599,1545.8976218167154,9362.03692412302,True,,0.0,203.59222465230314,4450.280468134521,True
land,random10,1,136,15,0,True,True,True,1.0000000000000009,-0.3229086371434973,487.33165792822274,1625.708313828883,9213.028207715477,True,,0.0,156.68100200471352,2035.6292851546928,True
land,random10,2,136,15,0,True,True,True,1.0000000000000007,-0.30255506201932936,482.6707912033079,1551.1720355478005,9362.03692412302,True,,0.0,136.3897925594138,4982.998748932491,True
land,random10,3,136,15,0,True,True,True,0.9999999999999966,-0.32170042509943164,458.6210876913442,1625.708313828883,9213.028207715477,True,,0.0,170.40249006343802,4497.075285100854,True
land,random10,4,136,15,0,True,True,True,1.000000000000002,-0.37153491984798503,479.0782142318579,1536.707520615731,9362.03692412302,True,,0.0,171.84518801088083,4054.188612146985,True
land,random10,5,136,15,0,True,True,True,1.0000000000000004,-0.3140004964063321,476.71944599541894,1494.001034007629,9362.03692412302,True,,0.0,255.874690516004,3450.6962405860486,True
land,random10,6,136,15,0,True,True,True,1.0000000000000029,-0.37742126005528137,487.3445885621557,1555.518976696023,5923.229213820964,True,,0.0,136.3897925594138,9213.028207715477,True
land,random10,7,136,15,0,True,True,True,1.000000000000001,-0.3175740595113054,480.0622088713602,1500.6472764105451,9658.95521137718,True,,0.0,155.56405742850257,5749.226961240612,True
land,random10,8,136,15,0,True,True,True,0.9999999999999989,-0.338766755652945,458.6210876913442,1540.696259961685,9362.03692412302,True,,0.0,156.68100200471352,4198.704636557916,True
land,random10,9,136,15,0,True,True,True,1.0000000000000016,-0.3664666853484626,481.0462035108626,1514.090816831377,9213.028207715477,True,,0.0,210.05951301984382,3639.7730976548382,True
land,buffer_territory_1000km,DZA,130,1,0,True,True,True,1.000000000000002,-0.32536388245541076,458.6210876913442,1626.0475021611005,9213.028207715477,True,,0.0,2200.1352678708445,2433.9445672615493,True
land,buffer_territory_1000km,AGO,134,1,0,True,True,True,0.9999999999999994,-0.33293572820074846,460.6164275967239,1463.3217656462184,9213.028207715477,True,,0.0,2160.1624278569952,3045.689750681684,True
land,buffer_territory_1000km,BEN,136,1,0,True,True,True,1.000000000000003,-0.3337481891056082,477.8988301136384,1560.207171694409,9213.028207715477,True,,0.0,1568.7072208863985,2634.348752712271,True
land,buffer_territory_1000km,BWA,140,1,0,True,True,True,1.0000000000000049,-0.3325037034887544,455.47246562923635,1453.2044750734397,9213.028207715477,True,,0.0,2129.7123742896965,2947.684018676211,True
land,buffer_territory_1000km,BFA,135,1,0,True,True,True,1.0000000000000062,-0.33696289498426685,471.8595478205712,1551.0338932582881,9213.028207715477,True,,0.0,1733.2140906168827,2705.7673606144276,True
land,buffer_territory_1000km,BDI,139,1,0,True,True,True,0.9999999999999982,-0.3235584229974323,455.47246562923635,1496.8015532655563,9213.028207715477,True,,0.0,1655.5183334683447,2196.8512670564787,True
land,buffer_territory_1000km,CMR,136,1,0,True,True,True,1.0000000000000049,-0.30938904971616304,458.6210876913442,1571.4244479255017,9213.028207715477,True,,0.0,2021.4586723121786,2664.9434938263153,True
land,buffer_territory_1000km,CAF,133,1,0,True,True,True,1.000000000000002,-0.31007102524961233,455.47246562923635,1489.0918782082656,9213.028207715477,True,,0.0,2021.5011965232186,2515.938620952336,True
land,buffer_territory_1000km,TCD,137,1,0,True,True,True,1.000000000000008,-0.31010962359226185,455.47246562923635,1502.7936087095948,9213.028207715477,True,,0.0,1875.3538367707315,2379.2377578984906,True
land,buffer_territory_1000km,COG,141,1,0,True,True,True,1.000000000000002,-0.31394451432758386,456.62574778596445,1491.2005147497016,9213.028207715477,True,,0.0,1641.5505538265022,2132.1610681003635,True
land,buffer_territory_1000km,COD,128,1,0,True,True,True,1.0000000000000027,-0.31020008914888914,455.47246562923635,1470.9189567555077,9213.028207715477,True,,0.0,2654.8736974075296,3003.766097285799,True
land,buffer_territory_1000km,CIV,137,1,0,True,True,True,1.0000000000000029,-0.3287874299365249,476.71944599541894,1553.2760711040148,9213.028207715477,True,,0.0,1826.9694158352777,2870.251141357194,True
land,buffer_territory_1000km,DJI,143,1,0,True,True,True,1.0000000000000044,-0.3148179193366076,455.47246562923635,1456.4805715253597,9213.028207715477,True,,0.0,1624.821253273497,2196.8512670564787,True
land,buffer_territory_1000km,EGY,133,1,0,True,True,True,1.0000000000000002,-0.32281069213082686,456.62574778596445,1533.709250989208,9213.028207715477,True,,0.0,1839.6738444677844,2125.8835060708248,True
land,buffer_territory_1000km,GNQ,138,1,0,True,True,True,1.0000000000000002,-0.32868643775024653,465.6882966133919,1508.4422127704859,9213.028207715477,True,,0.0,1733.2140906168827,2508.2859705781275,True
land,buffer_territory_1000km,ERI,142,1,0,True,True,True,1.0000000000000022,-0.3101864308531675,454.39490324444625,1450.4997068888222,9213.028207715477,True,,0.0,1672.7423939927578,2086.7708986333027,True
land,buffer_territory_1000km,ETH,136,1,0,True,True,True,0.9999999999999996,-0.31024325096289446,454.2832227438678,1463.3217656462184,9213.028207715477,True,,0.0,2216.7550548179956,2739.267184910345,True
land,buffer_territory_1000km,GAB,141,1,0,True,True,True,0.9999999999999992,-0.33436968163653125,460.6164275967239,1502.7936087095948,9213.028207715477,True,,0.0,1556.5966665982849,2275.8036998269326,True
land,buffer_territory_1000km,GHA,135,1,0,True,True,True,0.999999999999999,-0.3300464957345107,476.71944599541894,1551.0338932582881,9213.028207715477,True,,0.0,1603.6251708568007,3003.766097285799,True
land,buffer_territory_1000km,GIN,138,1,0,True,True,True,0.9999999999999979,-0.3232491661687939,477.8988301136384,1560.207171694409,9213.028207715477,True,,0.0,2094.5256839239764,3185.2721463025205,True
land,buffer_territory_1000km,GNB,142,1,0,True,True,True,0.9999999999999951,-0.31413803529022033,474.28949690799504,1547.4667871827655,9213.028207715477,True,,0.0,1603.6251708568007,2994.4517441994844,True
land,buffer_territory_1000km,KEN,135,1,0,True,True,True,0.9999999999999997,-0.31326353846783617,453.0939798584992,1470.1629597670772,9213.028207715477,True,,0.0,2340.2602806845507,2916.8613311293925,True
land,buffer_territory_1000km,LSO,144,1,0,True,True,True,0.9999999999999988,-0.3195242480322325,463.69295670801216,1450.4997068888222,9213.028207715477,True,,0.0,1793.4981464443435,3074.2826261934283,True
land,buffer_territory_1000km,LBR,139,1,0,True,True,True,1.0000000000000009,-0.3288712503471468,479.0782142318579,1553.2760711040148,9213.028207715477,True,,0.0,1942.5929726868142,2856.4269189045667,True
land,buffer_territory_1000km,LBY,126,1,0,True,True,True,1.0000000000000029,-0.29160190041408396,465.6882966133919,1654.3178630503194,9213.028207715477,True,,0.0,1894.6448668362607,2356.5591154473314,True
land,buffer_territory_1000km,MDG,147,1,0,True,True,True,0.9999999999999963,-0.33297638095724724,456.62574778596445,1496.8015532655563,9213.028207715477,True,,0.0,1768.6884829359244,2536.7330508693585,True
land,buffer_territory_1000km,MWI,136,1,0,True,True,True,0.9999999999999969,-0.34294727968911703,456.0491067076004,1444.3597370210075,9213.028207715477,True,,0.0,1517.4082976822901,2921.8720152822266,True
land,buffer_territory_1000km,MLI,133,1,0,True,True,True,1.0000000000000062,-0.32810742276412475,470.7601656300599,1551.0338932582881,9213.028207715477,True,,0.0,2189.0406575442703,2885.650772496545,True
land,buffer_territory_1000km,MRT,134,1,0,True,True,True,0.9999999999999962,-0.31504941266705144,471.3098567253155,1552.1549821811514,9213.028207715477,True,,0.0,2310.2968568099436,3245.595243833005,True
land,buffer_territory_1000km,MAR,142,1,0,True,True,True,1.0000000000000027,-0.32135751150490544,456.0491067076004,1510.9420847164472,9213.028207715477,True,,0.0,2079.4034575693377,2410.7945689625485,True
land,buffer_territory_1000km,MOZ,135,1,0,True,True,True,1.0000000000000036,-0.33003844428981793,453.31734085965616,1444.5188422522847,9213.028207715477,True,,0.0,1813.0608691237262,3537.367604655519,True
land,buffer_territory_1000km,NAM,141,1,0,True,True,True,0.9999999999999964,-0.33195422862476465,455.47246562923635,1456.4805715253597,9213.028207715477,True,,0.0,1533.709250989208,3086.5552885372845,True
land,buffer_territory_1000km,NER,132,1,0,True,True,True,1.0000000000000027,-0.31009239904193436,455.47246562923635,1590.6330728207126,9213.028207715477,True,,0.0,2026.8856184342283,2715.7680073651645,True
land,buffer_territory_1000km,NGA,133,1,0,True,True,True,1.0000000000000049,-0.31035094728762447,456.62574778596445,1575.7106235662,9213.028207715477,True,,0.0,1942.5929726868142,2740.5260468012607,True
land,buffer_territory_1000km,RWA,140,1,0,True,True,True,1.000000000000002,-0.32355842299743015,456.0491067076004,1499.7975809875757,9213.028207715477,True,,0.0,1641.5505538265022,2098.1347626318097,True
land,buffer_territory_1000km,SEN,141,1,0,True,True,True,1.0000000000000033,-0.31598554446066207,476.71944599541894,1551.0338932582881,9213.028207715477,True,,0.0,1828.6740270775713,2999.6326342674374,True
land,buffer_territory_1000km,SLE,141,1,0,True,True,True,1.0000000000000033,-0.31598554446066207,476.71944599541894,1551.0338932582881,9213.028207715477,True,,0.0,1417.8816186211416,2726.276324766252,True
land,buffer_territory_1000km,SOM,139,1,0,True,True,True,0.9999999999999969,-0.3106673045793883,455.47246562923635,1473.2827990847973,9213.028207715477,True,,0.0,1993.1417433576146,2818.513240670081,True
land,buffer_territory_1000km,ZAF,140,1,0,True,True,True,1.0000000000000049,-0.3325037034887544,455.47246562923635,1453.2044750734397,9213.028207715477,True,,0.0,2448.319447177946,3563.0211426365627,True
land,buffer_territory_1000km,SDN,131,1,0,True,True,True,1.0000000000000022,-0.31008215859397253,445.1149364795609,1491.2005147497016,9213.028207715477,True,,0.0,1998.922248968994,2537.2142567175674,True
land,buffer_territory_1000km,SWZ,144,1,0,True,True,True,0.9999999999999966,-0.32671430261579487,463.69295670801216,1463.3217656462184,9213.028207715477,True,,0.0,1517.4082976822901,2764.517947210236,True
land,buffer_territory_1000km,TZA,136,1,0,True,True,True,1.0000000000000022,-0.315484002263863,454.2832227438678,1463.3217656462184,9213.028207715477,True,,0.0,2129.7123742896965,2656.657017667678,True
land,buffer_territory_1000km,TGO,137,1,0,True,True,True,1.0000000000000044,-0.32999877062886795,471.8595478205712,1553.2760711040148,9213.028207715477,True,,0.0,1417.8816186211416,2720.307919295839,True
land,buffer_territory_1000km,TUN,132,1,0,True,True,True,0.9999999999999986,-0.3286307748161334,477.8988301136384,1544.361720784742,9213.028207715477,True,,0.0,1647.6168323078082,1938.1507899006422,True
land,buffer_territory_1000km,UGA,139,1,0,True,True,True,1.000000000000002,-0.31043058075234065,455.47246562923635,1496.8015532655563,9213.028207715477,True,,0.0,1624.821253273497,2268.3484603107713,True
land,buffer_territory_1000km,ZMB,136,1,0,True,True,True,0.9999999999999988,-0.3429472796891152,456.0491067076004,1444.3597370210075,9213.028207715477,True,,0.0,1793.4981464443435,2780.4639245437425,True
land,buffer_territory_1000km,ZWE,139,1,0,True,True,True,1.0000000000000016,-0.3312427141207958,455.47246562923635,1449.9283786215196,9213.028207715477,True,,0.0,1733.6149395747543,3023.055690669063,True
land,buffer_territory_1000km,AFG,137,1,0,True,True,True,0.9999999999999973,-0.3215088082957525,456.62574778596445,1432.8236322949376,9213.028207715477,True,,0.0,1762.6617750285623,2742.0377816495775,True
