weights,family,representation,protocol,fit,n,p,theta,loglik,sigma2,at_domain_bound,grid_local_maxima,evaluations,columns,beta,training_iso3,levels,latitude_state
station,sar,per_capita,primary_loco,AUT,133,20,0.703678718596177,310.4455317573336,0.0005089169633044888,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.005343350164469163, 0.012160571086463203, 0.000665466601899742, -3.4305294420242437e-06, 2.6317502078215126e-05, 0.005641424962158583, -0.0016107561740348914, 0.0024137253876367767, -0.01571033814628648, 0.004051288709198239, -0.08570238126745948, -0.009178297565016771, -0.026197677229614354, -0.04600244859997224, -0.02859320131628247, -0.030053450732322025, -0.02290018922438936, -0.0016888273607034122, -0.008957285895934997, -0.008891729943338988]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|BLR|BGR|CYP|DNK|EST|FIN|GRC|ISL|IRL|LVA|LTU|MKD|MDA|NOR|PRT|RUS|ESP|SWE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,BLR,137,20,0.7340849539436887,325.5339697684901,0.0004640331830959538,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[-0.002871441970113158, 0.013772564700692448, 0.0006582606649407975, -3.0457914004315953e-06, 2.8384956041649162e-05, 0.004909393073501121, -0.0012278681777293304, 0.0017621707778172656, -0.01688820357322682, 0.0027456478129426793, -0.07566201017992773, -0.008247692506378652, -0.024005977292269276, -0.03902188047761673, -0.024198312680834007, -0.025908490642612744, -0.019996057178273158, 0.0030279084454351794, -0.004974336139397823, -0.006472895747307951]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BEL|BIH|BGR|HRV|CYP|DNK|FRA|DEU|GRC|ISL|IRL|ITA|MKD|MNE|NLD|NOR|PRT|SRB|SVN|ESP|CHE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,BEL,141,20,0.7218679224942119,329.9799791032195,0.0005014372044291086,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.012406247177358866, 0.01140048448059369, 0.0007421658210119496, -2.6461168678870424e-06, 2.3680703554608856e-05, 0.00394343701441842, -0.0014758476671208741, 0.0010007439699908425, -0.016619593344693033, 0.00014206845017192854, -0.0967274319054249, -0.008411037140403409, -0.02432809068964225, -0.046209168213765146, -0.026289885182759615, -0.02857187502458478, -0.021242623830101674, 0.00010086064077594842, -0.007777563132187271, -0.00750545522407524]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|BLR|BIH|BGR|HRV|CYP|EST|FIN|GRC|HUN|ISL|IRL|LVA|LTU|MKD|MDA|MNE|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|UKR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,BIH,132,20,0.702257692662819,307.7177474962852,0.000511874124827893,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.006922309668480563, 0.013539865723945402, 0.0006364792281636509, -2.8699755856614517e-06, 2.8013219746011014e-05, 0.005327405418840745, -0.001292835015745257, 0.0016469018331265605, -0.017965638558234347, 0.0018640759487855729, -0.07956508982885979, -0.008845778897452198, -0.026756949370623735, -0.04512279979111352, -0.02870530698172054, -0.029914232247417336, -0.022832713745513024, -0.002347088882511843, -0.01052943875727803, -0.011601884414808899]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|BLR|BEL|CYP|DNK|EST|FIN|FRA|ISL|IRL|LVA|LTU|MDA|NLD|NOR|PRT|RUS|ESP|SWE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,BGR,136,20,0.7111452377040405,318.2846269318765,0.0005016566447633093,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.010480651128213496, 0.012338745578741891, 0.0006390988950438075, -2.610009917268353e-06, 2.623602117539493e-05, 0.004455205626063751, -0.0014102311829525941, 0.0010801267349647326, -0.016415017343312695, 0.0011056649507991644, -0.08085574030784877, -0.008201064904514246, -0.024291635129539035, -0.04125423726213072, -0.026615751348305194, -0.028063240677145742, -0.022276967595979084, -0.00038818695324316355, -0.009059692034036934, -0.007847487329286626]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TKM|ARE|UZB|VNM|YEM|AUT|BLR|BEL|CYP|CZE|DNK|EST|FIN|FRA|DEU|ISL|IRL|LVA|LTU|NLD|NOR|POL|PRT|RUS|SVN|ESP|SWE|CHE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,HRV,131,20,0.702788600052985,304.9403562398769,0.0005154991517198914,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.006485636981630042, 0.013376205824890092, 0.0006562152408812061, -2.845517046725544e-06, 2.7601654013971945e-05, 0.005448986350252605, -0.0013657338017714655, 0.0014976354488087412, -0.017901528272663718, 0.0016775703064970742, -0.07973842694999933, -0.009051949897176977, -0.02707920756154969, -0.04611442828801127, -0.029052175423432098, -0.030336443427642707, -0.023016968621095972, -0.0026602074933816298, -0.010591041114228624, -0.011545153182370526]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|BLR|BEL|CYP|DNK|EST|FIN|ISL|IRL|LVA|LTU|MDA|NLD|NOR|PRT|RUS|ESP|SWE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,CYP,141,20,0.6609381494108003,333.5667857509322,0.0004851758748780384,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.01203367108883554, 0.01488319872824891, 0.0008081776889966695, -3.330982345917601e-06, 2.4313610203298483e-05, 0.0043638215228498384, -0.0012489264058623587, 0.003437777460202998, -0.01863200464481286, -0.008493402236369742, -0.08794535203581852, -0.009264266427066232, -0.026464984479349273, -0.04277763109652056, -0.029809037170966824, -0.03172252373506794, -0.022285332531085788, 0.007943508775824181, -0.0031866087990431915, -0.009626626179765427]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|JPN|KAZ|LAO|MYS|MNG|NPL|OMN|PAK|PHL|QAT|KOR|LKA|TWN|TJK|THA|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CZE|DNK|EST|FIN|FRA|DEU|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,CZE,130,20,0.7207291482497133,301.79850473980343,0.0005198423382755151,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.00027190024982773353, 0.013062257082921592, 0.0007086438360899511, -3.755870289134071e-06, 2.7931297239326787e-05, 0.005447547329541087, -0.0016416572906158935, 0.0015474948092979585, -0.017263118760496125, 0.0069215754879147365, -0.0938805272749317, -0.00852706731794682, -0.025478104361256877, -0.04227513852955152, -0.026941126336745547, -0.029390879980473718, -0.021061276182695217, -0.0002895956597024504, -0.007226423054525746, -0.008847844821487622]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|BGR|CYP|EST|FIN|GRC|ISL|IRL|LVA|LTU|MKD|MDA|MNE|NOR|PRT|ESP|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,DNK,138,20,0.7423373216821436,325.44079211558227,0.00048091764485730485,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[-0.0027841394691638386, 0.011901784495037204, 0.0007735487292325034, -1.999992847342719e-06, 2.4443299410080848e-05, 0.005156445115492294, -0.0014699826841064274, 0.00032249802306481205, -0.017664093161889, -0.0014036261254240727, -0.08578913957233915, -0.008296173468734106, -0.023516949876703365, -0.04375783444533877, -0.023939847197018648, -0.026385973753219272, -0.01997057379847828, 0.0010628094224940559, -0.0064880063224866885, -0.006419110776971079]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BIH|BGR|HRV|CYP|FIN|FRA|GRC|HUN|ISL|IRL|ITA|MKD|MDA|MNE|PRT|ROU|SRB|SVK|SVN|ESP|CHE|UKR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,EST,142,20,0.7424727387447528,336.6248121565432,0.00046882662098577613,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.0022021831290526483, 0.012022892831671083, 0.0007356632827199466, -1.5208451281727353e-06, 2.4713770848469117e-05, 0.0042899647521343395, -0.0012174906964064907, 0.0007418841501560441, -0.016695411133754563, -0.003967392325065481, -0.0767813512578872, -0.008760790160409588, -0.023152125999386722, -0.04254795976133396, -0.023598448629217287, -0.025036061167792643, -0.020137776696230205, 0.00202918861921956, -0.005856004237300775, -0.005419302510029589]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BEL|BIH|BGR|HRV|CYP|CZE|FRA|DEU|GRC|HUN|ISL|IRL|ITA|MKD|MDA|MNE|NLD|NOR|PRT|ROU|SRB|SVK|SVN|ESP|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,FIN,143,20,0.7425598525731497,339.255544518752,0.0004671145894146731,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.004437670859995428, 0.012117009509352772, 0.0007169300732024598, -1.4588317319429367e-06, 2.4840211786870253e-05, 0.003953249915089708, -0.0012638887793750627, 0.0007548212389905735, -0.015996866196881836, -0.0049129462483524615, -0.07533132655747096, -0.008852371870003914, -0.022629102734350093, -0.042515577326225455, -0.02339464444041953, -0.02503466071674865, -0.02015731766843264, 0.0022282950450507473, -0.005711428262904264, -0.005183107724521556]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BEL|BIH|BGR|HRV|CYP|CZE|DNK|FRA|DEU|GRC|HUN|ISL|IRL|ITA|MKD|MDA|MNE|NLD|POL|PRT|ROU|SRB|SVK|SVN|ESP|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sar,per_capita,primary_loco,FRA,135,20,0.720837419442495,316.17863693647274,0.0004986048667910039,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.01365143968391526, 0.012470150243418758, 0.000618391339198358, -3.109161474936973e-06, 2.594561856897169e-05, 0.003151284641307577, -0.0014056267405054435, 0.0019329384734404975, -0.016121412139670166, 0.0021149475318589695, -0.09397997813740908, -0.006808422202645804, -0.021202050467675974, -0.042624522958402584, -0.02326625826276918, -0.025982192493781996, -0.01987778077453798, 0.0036036873169078376, -0.005669080727102898, -0.005707466961095758]",AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|BLR|BIH|BGR|CYP|DNK|EST|FIN|GRC|HUN|ISL|LVA|LTU|MKD|MDA|MNE|NOR|POL|ROU|RUS|SRB|SVK|SWE|UKR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
