measurement,representation,protocol,fit,n_train,n_test,n_train_sh,n_train_nh,train_lat_min,train_lat_max,train_sh_lat_min,train_sh_lat_max,test_rows_with_unseen_level,baseline_columns,baseline_rank,baseline_singular_max,baseline_singular_min,baseline_condition_raw,baseline_condition_unit_columns,knot_lower_boundary,knot_interior_1,knot_interior_2,knot_upper_boundary,test_below_lower_boundary,test_above_upper_boundary,test_lat_min,test_lat_max,candidate_columns,candidate_rank,candidate_singular_max,candidate_singular_min,candidate_condition_raw,candidate_condition_unit_columns,added_min_singular_value_unit_columns,added_identifiable_dimensions,latitude_state,structural_pass,failure
station,primary_total_co2,primary_loco,MAR,145,1,29,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9949.66396047909,0.554083578011075,17956.973199231357,100.31503729803188,0.8,14.665,35.745828571428575,65.09,0,0,33.757,33.757,23,23,13872.747847073406,0.5524382515376308,25111.852425969144,145.49913689871758,0.02143791070682406,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.665, 35.745828571428575, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d547ae147ae14p+3"", ""0x1.1df774f855aa4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,MOZ,140,1,18,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9262.332293737378,0.5356840695578836,17290.662202036106,101.53589009050316,0.8,15.05533333333333,38.609831932773105,65.09,0,0,19.420833333333334,19.420833333333334,23,23,14188.611263143828,0.5247255497130636,27040.061744473096,148.9641364087914,0.021329027165633566,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.05533333333333, 38.609831932773105, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e1c54a6921734p+3"", ""0x1.34e0ef907a892p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,NAM,145,1,23,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9454.557461665467,0.5453997050918178,17335.098228690455,101.51219448814179,0.8,14.947999999999999,37.78,65.09,0,0,23.31,23.31,23,23,14131.579980483075,0.536743783280346,26328.353342291113,150.2784735821652,0.021092815797125124,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.947999999999999, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.de5604189374bp+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,NER,140,1,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9869.429392597167,0.5467998745496719,18049.4360952905,100.3987463699424,0.8,18.48,38.609831932773105,65.09,0,0,13.660000000000002,13.660000000000002,23,23,13859.386761774815,0.545215251111742,25420.02765607584,115.11068108811251,0.030172202823264133,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 38.609831932773105, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.34e0ef907a892p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,NGA,139,1,29,110,1.3366666666666667,65.09,1.3366666666666667,39.562222222222225,0,20,20,9833.069447434109,0.5255933030417382,18708.51357984911,102.51783896622221,1.3366666666666667,18.802,38.91117647058824,65.09,0,0,8.044835164835165,8.044835164835165,23,23,13612.958340842473,0.5246767576393828,25945.41904636614,114.02634901820444,0.030005834803227636,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.3366666666666667, 18.802, 38.91117647058824, 65.09], ""knots_hex"": [""0x1.562fc962fc963p+0"", ""0x1.2cd4fdf3b645ap+4"", ""0x1.374a16e3b07d5p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 139, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,RWA,145,1,24,121,0.8,65.09,1.790769230769231,39.562222222222225,0,20,20,9207.267045253744,0.5545289368178636,16603.763003043958,100.1327369238324,0.8,18.48,37.78,65.09,0,0,2.41,2.41,23,23,13719.937620628474,0.5510288971700888,24898.76246253102,119.91915694287324,0.029082228997834834,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,SEN,143,1,29,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9951.259847844218,0.5437613646189684,18300.785041646708,101.50744886811921,0.8,18.48,37.93142857142857,65.09,0,0,14.665,14.665,23,23,13819.358508944822,0.5417653213255089,25508.01604490616,116.03446362843434,0.03032154466044727,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,SLE,144,1,29,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9951.40475518298,0.5444330284305787,18278.473633147507,101.53874947914599,0.8,18.48,37.855714285714285,65.09,0,0,8.84,8.84,23,23,13810.95817161144,0.5422493519315995,25469.75505348983,116.2209874967305,0.030499642524593976,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,SOM,143,1,27,116,0.8,65.09,1.790769230769231,39.562222222222225,0,20,20,9407.231559213706,0.5452687264839373,17252.4685577962,101.41873513437287,0.8,18.48,37.93142857142857,65.09,0,0,4.66,4.66,23,23,13755.8881946467,0.5398443748005065,25481.21057986394,122.785611796355,0.028880376255348502,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,ZAF,144,1,22,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9406.945431395981,0.5417947992088127,17362.561333429225,101.59322179318096,0.8,14.536777777777777,37.855714285714285,65.09,0,0,28.1294,28.1294,23,23,14178.202166527588,0.5310456851444789,26698.648653307853,147.99586565043282,0.021187150679901734,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.536777777777777, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d12d489718cdbp+3"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,SDN,140,1,27,113,0.8,65.09,1.790769230769231,39.562222222222225,0,20,20,9351.614384689192,0.5497475683568318,17010.74260799498,99.27523612903268,0.8,18.48,38.609831932773105,65.09,0,0,12.053999999999998,12.053999999999998,23,23,13814.319889257595,0.547604441515231,25226.82221318938,116.38902244005057,0.02971504087443263,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 38.609831932773105, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.34e0ef907a892p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,SWZ,145,1,23,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9563.449872643134,0.5434673830902801,17597.09997362338,101.7141181118272,0.8,14.572666666666667,37.78,65.09,0,0,26.52,26.52,23,23,14182.062101415546,0.5356013927083118,26478.762554560963,147.46776891091216,0.02126342184385043,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.572666666666667, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d253490b9af72p+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,TZA,141,1,21,120,0.8,65.09,1.790769230769231,39.562222222222225,0,20,20,9017.990758752441,0.5495989736427739,16408.310770634587,99.72465433267485,0.8,18.48,38.30848739495798,65.09,0,0,5.726875,5.726875,23,23,13762.160825419787,0.5430549025208703,25342.116904820483,126.41256946642812,0.027696705343325814,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 38.30848739495798, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.3277c83d44950p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,TGO,143,1,29,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9913.891036927433,0.5502536500656314,18016.9473400948,100.45709564989471,0.8,18.48,37.93142857142857,65.09,0,0,8.035,8.035,23,23,13812.581381399312,0.5485878538838262,25178.43091787516,115.58564347853614,0.030143350660131314,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,TUN,145,1,29,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9968.001354102778,0.5527965449943781,18031.95306548841,100.07218805804263,0.8,14.572666666666667,35.365,65.09,0,0,35.525999999999996,35.525999999999996,23,23,13717.239219947644,0.5510079380646246,24894.812347220355,144.74667196718468,0.0215285906242628,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.572666666666667, 35.365, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d253490b9af72p+3"", ""0x1.1aeb851eb851fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,UGA,143,1,24,119,0.8,65.09,1.790769230769231,39.562222222222225,0,20,20,9010.701700265736,0.5477224459251773,16451.218618666324,100.78350354917352,0.8,18.48,37.93142857142857,65.09,0,0,1.8733333333333333,1.8733333333333333,23,23,13720.011291489483,0.5449195407410394,25178.049722407744,120.6074422418586,0.02884045326789535,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,ZMB,141,1,19,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9088.255681721877,0.5462087188755389,16638.796430111106,100.29434547435818,0.8,16.336666666666662,38.30848739495798,65.09,0,0,13.86,13.86,23,23,13990.948541901895,0.5401692999970681,25901.04350983633,134.97116178689993,0.024152844990851637,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 16.336666666666662, 38.30848739495798, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.0562fc962fc95p+4"", ""0x1.3277c83d44950p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,ZWE,141,1,19,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9324.746215248224,0.5421956126342028,17198.121854850287,100.63455129019889,0.8,15.162666666666665,38.30848739495798,65.09,0,0,18.94,18.94,23,23,14152.449800522012,0.5319911613647671,26602.791227236554,149.99316484004024,0.021219913658702978,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.162666666666665, 38.30848739495798, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e53490b9af71fp+3"", ""0x1.3277c83d44950p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,AFG,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9259.375345395842,0.5182254929857346,17867.46401078869,104.14532782276557,0.8,14.465,35.525999999999996,65.09,0,0,34.158750000000005,34.158750000000005,23,23,13449.06183720238,0.5169956436685396,26013.878457020328,146.6300145979315,0.021049988978442204,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 35.525999999999996, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.1c353f7ced916p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,ARM,143,1,29,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9533.276041725901,0.5432448139239735,17548.76585542531,100.79478175063889,0.8,14.500888888888888,34.99066666666666,65.09,0,0,40.99,40.99,23,23,13313.762123762908,0.5417752367103206,24574.3275469816,144.77605048237436,0.02128226625841449,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.500888888888888, 34.99066666666666, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d007482296a44p+3"", ""0x1.17ece2a53490bp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,AZE,140,1,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9399.011606370037,0.5288165284098753,17773.67215550617,103.22871666090407,0.8,14.081031746031744,34.11361111111111,65.09,0,0,40.99,40.99,23,23,12949.882583921022,0.5284537716029175,24505.23258570216,149.6947374995618,0.020325284407404602,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.081031746031744, 34.11361111111111, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c297cfe3649cap+3"", ""0x1.10e8acf13579cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,BGD,146,1,29,117,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9928.185588250288,0.5196607915163777,19105.127325999907,106.09739573628194,0.8,14.603444444444444,37.38407263294422,65.09,0,0,24.072105263157894,24.072105263157894,23,23,14172.269642479148,0.519430811715957,27284.22982006128,142.91770943610004,0.021758636496109866,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.603444444444444, 37.38407263294422, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d34f6ab93aefdp+3"", ""0x1.2b1294ac2e45bp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 146, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,MMR,141,1,28,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9937.019802664463,0.5199593649923346,19111.146892817203,104.03637445801675,0.8,15.270000000000001,38.30848739495798,65.09,0,0,18.803,18.803,23,23,14203.162841697824,0.5198410936889853,27322.124037764905,139.97020914367843,0.02234313627752823,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.270000000000001, 38.30848739495798, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70bp+3"", ""0x1.3277c83d44950p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,KHM,144,1,29,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9945.512288053085,0.5416707869566436,18360.806097614313,101.54544158523152,0.8,15.270000000000001,37.855714285714285,65.09,0,0,12.05,12.05,23,23,14152.501662610033,0.5412318454061664,26148.686154986528,138.39004435211365,0.022659066499409086,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.270000000000001, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70bp+3"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,CHN,131,1,29,102,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9094.748346991453,0.47578791067030607,19115.131223444634,109.66330045563876,0.8,14.061666666666664,36.23681193255511,65.09,0,0,33.82457894736842,33.82457894736842,23,23,13235.530953412608,0.4747574105582185,27878.513655743267,156.0170396903226,0.019661671116637015,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.061666666666664, 36.23681193255511, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c1f92c5f92c5ep+3"", ""0x1.21e4fda78d03ap+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 131, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,GEO,140,1,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9475.311207144445,0.538968896483411,17580.441596848414,100.45519100636587,0.8,14.081031746031744,34.11361111111111,65.09,0,0,40.99,40.99,23,23,12913.184938366914,0.5381361009054589,23996.13205031107,148.49145491791472,0.02056015723118753,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.081031746031744, 34.11361111111111, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c297cfe3649cap+3"", ""0x1.10e8acf13579cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,primary_loco,IND,140,1,28,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9453.801171164168,0.4943035281392541,19125.49806543332,108.07371244512659,0.8,14.75933333333333,37.93142857142857,65.09,0,0,22.25485933503836,22.25485933503836,23,23,14041.911049095723,0.49349253027744905,28454.15115240173,144.42300253849248,0.021637207882652918,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.75933333333333, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d84c756b2dbd0p+3"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
