target_lat_index,target_lon_index,target_lat,target_lon,iso3,target_land_area_km2,pre_state,pet_state,status,reason,donor_lat_index,donor_lon_index,donor_lat,donor_lon,donor_distance_km,donor_c2,donor_countries,cross_border
317,450,68.75,45.25,RUS,104.22224507846738,complete,masked,harmonized,structural_cru_mask,317,449,68.75,44.75,20.232063794278695,0.186616117042693,RUS,False
317,451,68.75,45.75,RUS,11.860862271859197,masked,masked,harmonized,structural_cru_mask,316,451,68.25,45.75,55.7712379601367,0.20809400392303537,RUS,False
317,460,68.75,50.25,RUS,9.95342194257801,masked,masked,harmonized,structural_cru_mask,317,459,68.75,49.75,20.232063794278695,0.1253769068035732,RUS,False
317,463,68.75,51.75,RUS,11.641411393720556,masked,masked,harmonized,structural_cru_mask,316,463,68.25,51.75,55.7712379601367,0.13474652563457606,RUS,False
317,464,68.75,52.25,RUS,85.86862497552133,masked,masked,harmonized,structural_cru_mask,317,465,68.75,52.75,20.232063794278695,0.1070703429097438,RUS,False
317,469,68.75,54.75,RUS,40.3621098224922,masked,masked,harmonized,structural_cru_mask,317,468,68.75,54.25,20.232063794278695,0.08411230953297814,RUS,False
317,470,68.75,55.25,RUS,59.05924695579047,masked,masked,harmonized,structural_cru_mask,317,471,68.75,55.75,20.232063794278695,0.06616915843842602,RUS,False
317,496,68.75,68.25,RUS,10.178240171425738,masked,masked,harmonized,structural_cru_mask,317,495,68.75,67.75,20.232063794278695,0.0029552680010589485,RUS,False
317,507,68.75,73.75,RUS,20.780453828071607,complete,masked,harmonized,structural_cru_mask,317,506,68.75,73.25,20.232063794278695,0.15129003764994683,RUS,False
317,508,68.75,74.25,RUS,39.2506887421723,masked,masked,harmonized,structural_cru_mask,317,509,68.75,74.75,20.232063794278695,0.14197030893512436,RUS,False
318,84,69.25,-137.75,CAN,112.00128417382285,masked,masked,harmonized,structural_cru_mask,318,83,69.25,-138.25,19.777669324473553,-0.22926665558336484,CAN,False
318,85,69.25,-137.25,CAN,0.3942372578093757,masked,masked,harmonized,structural_cru_mask,317,85,68.75,-137.25,55.77455902377399,-0.180868616813768,CAN,False
318,87,69.25,-136.25,CAN,78.15559279593262,masked,masked,harmonized,structural_cru_mask,318,88,69.25,-135.75,19.777669324473553,-0.26663115555454114,CAN,False
318,124,69.25,-117.75,CAN,6.906634357379977,complete,masked,harmonized,structural_cru_mask,318,123,69.25,-118.25,19.777669324473553,-0.21587029109277778,CAN,False
318,126,69.25,-116.75,CAN,26.16559533614204,masked,masked,harmonized,structural_cru_mask,318,127,69.25,-116.25,19.777669324473553,-0.21328275199431318,CAN,False
318,158,69.25,-100.75,CAN,16.7820584653152,complete,masked,harmonized,structural_cru_mask,318,157,69.25,-101.25,19.777669324473553,-0.4091717871830251,CAN,False
318,160,69.25,-99.75,CAN,30.288912172753687,complete,masked,harmonized,structural_cru_mask,318,159,69.25,-100.25,19.777669324473553,-0.39075003957265303,CAN,False
318,180,69.25,-89.75,CAN,70.23453741315151,masked,masked,harmonized,structural_cru_mask,318,179,69.25,-90.25,19.777669324473553,-0.16701990505882058,CAN,False
318,188,69.25,-85.75,CAN,1.3928053153246585,masked,masked,harmonized,structural_cru_mask,318,189,69.25,-85.25,19.777669324473553,-0.20066192342449657,CAN,False
318,199,69.25,-80.25,CAN,25.33485393876621,masked,masked,harmonized,structural_cru_mask,319,199,69.75,-80.25,55.777816648931385,-0.06536274350302382,CAN,False
318,200,69.25,-79.75,CAN,0.12142182846095805,masked,masked,harmonized,structural_cru_mask,318,201,69.25,-79.25,19.777669324473553,-0.058487618813711006,CAN,False
318,390,69.25,15.25,NOR,13.137027316318235,complete,masked,harmonized,structural_cru_mask,318,391,69.25,15.75,19.777669324473553,0.40582038649830243,NOR,False
318,433,69.25,36.75,RUS,0.9361694003460831,masked,masked,harmonized,structural_cru_mask,318,432,69.25,36.25,19.777669324473553,0.08436248210443853,RUS,False
318,476,69.25,58.25,RUS,3.1625949465061036,masked,masked,harmonized,structural_cru_mask,317,476,68.75,58.25,55.77455902377399,0.06991614641627007,RUS,False
318,477,69.25,58.75,RUS,39.87698163193241,masked,masked,harmonized,structural_cru_mask,317,477,68.75,58.75,55.77455902377399,0.07034953878468145,RUS,False
318,478,69.25,59.25,RUS,74.28698831891927,masked,masked,harmonized,structural_cru_mask,317,478,68.75,59.25,55.77455902377399,0.06563744020032257,RUS,False
318,479,69.25,59.75,RUS,0.24428740758899575,masked,masked,harmonized,structural_cru_mask,318,480,69.25,60.25,19.777669324473553,0.0502188403961623,RUS,False
318,492,69.25,66.25,RUS,53.535977967715446,masked,masked,harmonized,structural_cru_mask,318,491,69.25,65.75,19.777669324473553,-0.022078568110838376,RUS,False
318,493,69.25,66.75,RUS,17.010866075600063,masked,masked,harmonized,structural_cru_mask,317,493,68.75,66.75,55.77455902377399,0.002614796247594468,RUS,False
318,494,69.25,67.25,RUS,130.97076619564504,masked,masked,harmonized,structural_cru_mask,317,494,68.75,67.25,55.77455902377399,0.0006510305286667193,RUS,False
318,495,69.25,67.75,RUS,13.353280799470541,complete,masked,harmonized,structural_cru_mask,318,496,69.25,68.25,19.777669324473553,0.004686403906827446,RUS,False
318,719,69.25,179.75,RUS,188.0008558535386,masked,masked,harmonized,structural_cru_mask,318,718,69.25,179.25,19.777669324473553,0.06408254123080784,RUS,False
319,82,69.75,-138.75,CAN,22.3719170548473,masked,masked,harmonized,structural_cru_mask,319,81,69.75,-139.25,19.32174342234797,-0.27888083113068596,CAN,False
319,88,69.75,-135.75,CAN,25.22661603373583,complete,masked,harmonized,structural_cru_mask,318,88,69.25,-135.75,55.777816648931385,-0.26663115555454114,CAN,False
319,89,69.75,-135.25,CAN,26.73811884070426,masked,masked,harmonized,structural_cru_mask,318,89,69.25,-135.25,55.777816648931385,-0.2921570812214495,CAN,False
319,90,69.75,-134.75,CAN,30.065982618478785,masked,masked,harmonized,structural_cru_mask,319,91,69.75,-134.25,19.32174342234797,-0.33696548182766717,CAN,False
319,93,69.75,-133.25,CAN,0.4678353860316715,complete,masked,harmonized,structural_cru_mask,319,92,69.75,-133.75,19.32174342234797,-0.3319717693163311,CAN,False
319,108,69.75,-125.75,CAN,2.2051531563712548,masked,masked,harmonized,structural_cru_mask,319,107,69.75,-126.25,19.32174342234797,-0.30652311155419654,CAN,False
319,112,69.75,-123.75,CAN,7.773046134542482,masked,masked,harmonized,structural_cru_mask,319,111,69.75,-124.25,19.32174342234797,-0.2820434420186726,CAN,False
319,162,69.75,-98.75,CAN,18.668898197382997,masked,masked,harmonized,structural_cru_mask,319,163,69.75,-98.25,19.32174342234797,-0.3609631905263026,CAN,False
319,176,69.75,-91.75,CAN,221.691459646496,masked,masked,harmonized,structural_cru_mask,319,175,69.75,-92.25,19.32174342234797,-0.1836639502286821,CAN,False
319,178,69.75,-90.75,CAN,98.62269381504194,masked,masked,harmonized,structural_cru_mask,319,177,69.75,-91.25,19.32174342234797,-0.17818656880693276,CAN,False
319,179,69.75,-90.25,CAN,40.29587506132306,masked,masked,harmonized,structural_cru_mask,318,179,69.25,-90.25,55.777816648931385,-0.16701990505882058,CAN,False
319,185,69.75,-87.25,CAN,1.1537322928823033,complete,masked,harmonized,structural_cru_mask,320,185,70.25,-87.25,55.78100982458373,-0.20437434744853042,CAN,False
319,186,69.75,-86.75,CAN,30.58807071275578,complete,masked,harmonized,structural_cru_mask,320,186,70.25,-86.75,55.78100982458373,-0.1857497736922399,CAN,False
319,187,69.75,-86.25,CAN,1.042722759139922,masked,masked,harmonized,structural_cru_mask,320,187,70.25,-86.25,55.78100982458373,-0.13184043865662404,CAN,False
319,188,69.75,-85.75,CAN,17.179675986415795,masked,masked,harmonized,structural_cru_mask,319,189,69.75,-85.25,19.32174342234797,-0.1460024602352957,CAN,False
319,394,69.75,17.25,NOR,23.306143232715847,complete,masked,harmonized,structural_cru_mask,319,395,69.75,17.75,19.32174342234797,0.3464910914101185,NOR,False
319,457,69.75,48.75,RUS,0.09381062292845299,masked,masked,harmonized,structural_cru_mask,318,457,69.25,48.75,55.777816648931385,0.137124944243959,RUS,False
319,458,69.75,49.25,RUS,5.629963151926622,masked,masked,harmonized,structural_cru_mask,318,458,69.25,49.25,55.777816648931385,0.13018690866713992,RUS,False
319,488,69.75,64.25,RUS,40.08694680272401,masked,masked,harmonized,structural_cru_mask,319,487,69.75,63.75,19.32174342234797,0.002754412639260887,RUS,False
319,682,69.75,161.25,RUS,95.34741292887622,complete,masked,harmonized,structural_cru_mask,319,681,69.75,160.75,19.32174342234797,-0.2045429068418516,RUS,False
319,692,69.75,166.25,RUS,19.731765522016428,masked,masked,harmonized,structural_cru_mask,319,691,69.75,165.75,19.32174342234797,-0.2138467301759918,RUS,False
319,693,69.75,166.75,RUS,2.956658371785868,masked,masked,harmonized,structural_cru_mask,319,694,69.75,167.25,19.32174342234797,-0.2423905938253843,RUS,False
319,715,69.75,177.75,RUS,74.14389713883405,masked,masked,harmonized,structural_cru_mask,319,714,69.75,177.25,19.32174342234797,-0.06945746290162873,RUS,False
320,34,70.25,-162.75,USA,6.313410819936541,masked,masked,harmonized,structural_cru_mask,320,35,70.25,-162.25,18.864321162833942,-0.2069805692545732,USA,False
320,69,70.25,-145.25,USA,36.30251760488234,masked,masked,harmonized,structural_cru_mask,320,68,70.25,-145.75,18.864321162833942,-0.3958139025236199,USA,False
320,70,70.25,-144.75,USA,1.457263110251054,masked,masked,harmonized,structural_cru_mask,319,70,69.75,-144.75,55.78100982458373,-0.3465107787499672,USA,False
320,71,70.25,-144.25,USA,87.58670558148268,masked,masked,harmonized,structural_cru_mask,320,72,70.25,-143.75,18.864321162833942,-0.30537041733462233,USA,False
320,74,70.25,-142.75,USA,78.17777941345886,masked,masked,harmonized,structural_cru_mask,320,73,70.25,-143.25,18.864321162833942,-0.3171766362550432,USA,False
320,97,70.25,-131.25,CAN,1.900974076738357,masked,masked,harmonized,structural_cru_mask,320,98,70.25,-130.75,18.864321162833942,-0.4714576384915484,CAN,False
320,101,70.25,-129.25,CAN,32.8891839612055,masked,masked,harmonized,structural_cru_mask,320,100,70.25,-129.75,18.864321162833942,-0.49011254392778963,CAN,False
320,106,70.25,-126.75,CAN,19.503695874493516,masked,masked,harmonized,structural_cru_mask,320,105,70.25,-127.25,18.864321162833942,-0.40287284695114567,CAN,False
320,109,70.25,-125.25,CAN,59.293641171777296,masked,masked,harmonized,structural_cru_mask,319,109,69.75,-125.25,55.78100982458373,-0.30015139916759753,CAN,False
320,110,70.25,-124.75,CAN,180.17774724430637,masked,masked,harmonized,structural_cru_mask,319,110,69.75,-124.75,55.78100982458373,-0.2866050059092549,CAN,False
320,111,70.25,-124.25,CAN,65.11619660404158,masked,masked,harmonized,structural_cru_mask,319,111,69.75,-124.25,55.78100982458373,-0.2820434420186726,CAN,False
320,159,70.25,-100.25,CAN,33.02790870114073,masked,masked,harmonized,structural_cru_mask,320,158,70.25,-100.75,18.864321162833942,-0.40543954396163345,CAN,False
320,166,70.25,-96.75,CAN,26.703981588286727,masked,masked,harmonized,structural_cru_mask,320,167,70.25,-96.25,18.864321162833942,-0.27803821070883633,CAN,False
320,177,70.25,-91.25,CAN,5.176130907479021,masked,masked,harmonized,structural_cru_mask,320,176,70.25,-91.75,18.864321162833942,-0.16842028656203778,CAN,False
320,178,70.25,-90.75,CAN,18.583893904487955,masked,masked,harmonized,structural_cru_mask,319,177,69.75,-91.25,58.957758208643824,-0.17818656880693276,CAN,False
320,179,70.25,-90.25,CAN,0.4091829963947713,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
320,225,70.25,-67.25,CAN,43.47177705416121,masked,masked,harmonized,structural_cru_mask,320,224,70.25,-67.75,18.864321162833942,-0.027768173847232874,CAN,False
320,396,70.25,18.25,NOR,0.6028034717987292,masked,masked,harmonized,structural_cru_mask,319,396,69.75,18.25,55.78100982458373,0.36032361138898056,NOR,False
320,397,70.25,18.75,NOR,152.74169678912466,masked,masked,harmonized,structural_cru_mask,319,397,69.75,18.75,55.78100982458373,0.34157445918209084,NOR,False
320,398,70.25,19.25,NOR,240.06393257919092,masked,masked,harmonized,structural_cru_mask,320,399,70.25,19.75,18.864321162833942,0.2879413885975435,NOR,False
320,422,70.25,31.25,NOR,28.35740661767083,complete,masked,harmonized,structural_cru_mask,320,421,70.25,30.75,18.864321162833942,0.19805932702968462,NOR,False
320,472,70.25,56.25,RUS,3.0151957354794012,masked,masked,harmonized,structural_cru_mask,321,472,70.75,56.25,55.78413755942516,0.05010190513523571,RUS,False
320,473,70.25,56.75,RUS,1.6812141930106852,masked,masked,harmonized,structural_cru_mask,321,473,70.75,56.75,55.78413755942516,0.04122553325879412,RUS,False
320,474,70.25,57.25,RUS,11.772040463145306,masked,masked,harmonized,structural_cru_mask,321,474,70.75,57.25,55.78413755942516,0.037470891004678056,RUS,False
320,476,70.25,58.25,RUS,24.965480512512933,complete,masked,harmonized,structural_cru_mask,320,477,70.25,58.75,18.864321162833942,0.02560254990252678,RUS,False
320,480,70.25,60.25,RUS,47.16886976821701,masked,masked,harmonized,structural_cru_mask,320,479,70.25,59.75,18.864321162833942,0.03233472185049609,RUS,False
320,493,70.25,66.75,RUS,11.710136664997517,masked,masked,harmonized,structural_cru_mask,320,494,70.25,67.25,18.864321162833942,-0.05330934174994572,RUS,False
320,696,70.25,168.25,RUS,0.5367073601675529,masked,masked,harmonized,structural_cru_mask,319,696,69.75,168.25,55.78100982458373,-0.2470581609506587,RUS,False
320,697,70.25,168.75,RUS,3.0664768330148044,masked,masked,harmonized,structural_cru_mask,319,697,69.75,168.75,55.78100982458373,-0.24180116871377688,RUS,False
320,700,70.25,170.25,RUS,6.0035516232368185,masked,masked,harmonized,structural_cru_mask,320,701,70.25,170.75,18.864321162833942,-0.19580023483435907,RUS,False
320,703,70.25,171.75,RUS,22.851205115195036,masked,masked,harmonized,structural_cru_mask,320,702,70.25,171.25,18.864321162833942,-0.19288788462916162,RUS,False
321,3,70.75,-178.25,RUS,18.83700006826631,complete,masked,harmonized,structural_cru_mask,321,2,70.75,-178.75,18.405437752032903,0.04309205876380638,RUS,False
321,56,70.75,-151.75,USA,60.936263888967424,masked,masked,harmonized,structural_cru_mask,321,55,70.75,-152.25,18.405437752032903,-0.33346179267054515,USA,False
321,58,70.75,-150.75,USA,0.4094972768418211,masked,masked,harmonized,structural_cru_mask,320,58,70.25,-150.75,55.78413755942516,-0.33456341275432744,USA,False
321,60,70.75,-149.75,USA,8.976986799090703,masked,masked,harmonized,structural_cru_mask,320,60,70.25,-149.75,55.78413755942516,-0.3522869448821954,USA,False
321,61,70.75,-149.25,USA,9.570360820044689,masked,masked,harmonized,structural_cru_mask,320,61,70.25,-149.25,55.78413755942516,-0.3714363442377358,USA,False
321,104,70.75,-127.75,CAN,30.639078690765444,masked,masked,harmonized,structural_cru_mask,321,103,70.75,-128.25,18.405437752032903,-0.48662220823508395,CAN,False
321,166,70.75,-96.75,CAN,41.608469811674354,complete,masked,harmonized,structural_cru_mask,321,167,70.75,-96.25,18.405437752032903,-0.2559456542970993,CAN,False
321,176,70.75,-91.75,CAN,0.8007025750716665,masked,masked,harmonized,structural_cru_mask,321,175,70.75,-92.25,18.405437752032903,-0.21111969285884624,CAN,False
321,223,70.75,-68.25,CAN,74.56350755667343,masked,masked,harmonized,structural_cru_mask,321,222,70.75,-68.75,18.405437752032903,0.024605016532449554,CAN,False
321,403,70.75,21.75,NOR,8.490052373760806,masked,masked,harmonized,structural_cru_mask,321,404,70.75,22.25,18.405437752032903,0.3323970626044673,NOR,False
321,421,70.75,30.75,NOR,21.705933852748135,masked,masked,harmonized,structural_cru_mask,321,420,70.75,30.25,18.405437752032903,0.2350848302287235,NOR,False
321,466,70.75,53.25,RUS,40.77625622713555,masked,masked,harmonized,structural_cru_mask,321,467,70.75,53.75,18.405437752032903,0.04992696809918947,RUS,False
321,475,70.75,57.75,RUS,17.44695109244634,masked,masked,harmonized,structural_cru_mask,321,474,70.75,57.25,18.405437752032903,0.037470891004678056,RUS,False
321,492,70.75,66.25,RUS,28.366515512734686,masked,masked,harmonized,structural_cru_mask,321,493,70.75,66.75,18.405437752032903,-0.04463676381150318,RUS,False
321,680,70.75,160.25,RUS,3.7019461767857296,masked,masked,harmonized,structural_cru_mask,321,679,70.75,159.75,18.405437752032903,-0.20794487447983176,RUS,False
321,681,70.75,160.75,RUS,71.09340282269085,masked,masked,harmonized,structural_cru_mask,320,680,70.25,160.25,58.813948138884975,-0.2061764798952295,RUS,False
321,682,70.75,161.25,RUS,9.814879516490814,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
321,683,70.75,161.75,RUS,43.12074472597741,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
321,684,70.75,162.25,RUS,15.24872580244627,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
321,685,70.75,162.75,RUS,0.4866232433629134,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
322,5,71.25,-177.25,RUS,28.44332555276138,masked,masked,harmonized,structural_cru_mask,322,4,71.25,-177.75,17.945128524281035,0.003229221456668217,RUS,False
322,8,71.25,-175.75,RUS,16.078454352077053,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
322,166,71.25,-96.75,CAN,47.72503546591905,masked,masked,harmonized,structural_cru_mask,322,167,71.25,-96.25,17.945128524281035,-0.23929366842111502,CAN,False
322,174,71.25,-92.75,CAN,156.9739749260128,masked,masked,harmonized,structural_cru_mask,322,173,71.25,-93.25,17.945128524281035,-0.26155632156248765,CAN,False
322,218,71.25,-70.75,CAN,152.9904772721856,masked,masked,harmonized,structural_cru_mask,322,217,71.25,-71.25,17.945128524281035,-0.058326787970789815,CAN,False
322,407,71.25,23.75,NOR,11.88464911177699,masked,masked,harmonized,structural_cru_mask,321,407,70.75,23.75,55.787198882195185,0.296307314432987,NOR,False
322,408,71.25,24.25,NOR,9.699576393113405,masked,masked,harmonized,structural_cru_mask,321,408,70.75,24.25,55.787198882195185,0.26124325489552036,NOR,False
322,409,71.25,24.75,NOR,55.248530486971,masked,masked,harmonized,structural_cru_mask,322,410,71.25,25.25,17.945128524281035,0.2173328226817269,NOR,False
322,414,71.25,27.25,NOR,31.22739864363097,masked,masked,harmonized,structural_cru_mask,322,415,71.25,27.75,17.945128524281035,0.20322168478220023,NOR,False
322,416,71.25,28.25,NOR,74.66485778504013,masked,masked,harmonized,structural_cru_mask,322,415,71.25,27.75,17.945128524281035,0.20322168478220023,NOR,False
322,463,71.25,51.75,RUS,25.87182412274335,complete,masked,harmonized,structural_cru_mask,322,464,71.25,52.25,17.945128524281035,0.04558760827798452,RUS,False
322,473,71.25,56.75,RUS,43.73780531827178,masked,masked,harmonized,structural_cru_mask,322,472,71.25,56.25,17.945128524281035,0.04371200328446257,RUS,False
322,620,71.25,130.25,RUS,43.68618567420331,masked,masked,harmonized,structural_cru_mask,322,619,71.25,129.75,17.945128524281035,-0.17336891487195244,RUS,False
322,664,71.25,152.25,RUS,11.385407558455057,masked,masked,harmonized,structural_cru_mask,322,663,71.25,151.75,17.945128524281035,-0.21862259047414892,RUS,False
322,669,71.25,154.75,RUS,4.8798538048063715,masked,masked,harmonized,structural_cru_mask,321,669,70.75,154.75,55.787198882195185,-0.24375341539724413,RUS,False
322,670,71.25,155.25,RUS,63.77689563152201,masked,masked,harmonized,structural_cru_mask,322,671,71.25,155.75,17.945128524281035,-0.24552118030619596,RUS,False
322,675,71.25,157.75,RUS,76.29148607858392,masked,masked,harmonized,structural_cru_mask,322,674,71.25,157.25,17.945128524281035,-0.23616720113093367,RUS,False
322,676,71.25,158.25,RUS,4.635836542107203,masked,masked,harmonized,structural_cru_mask,321,676,70.75,158.25,55.787198882195185,-0.2303819453460711,RUS,False
323,0,71.75,-179.75,RUS,104.91615565696324,masked,masked,harmonized,structural_cru_mask,323,1,71.75,-179.25,17.483428939192812,-0.03528064101558904,RUS,False
323,2,71.75,-178.75,RUS,162.6811304390839,masked,masked,harmonized,structural_cru_mask,323,1,71.75,-179.25,17.483428939192812,-0.03528064101558904,RUS,False
323,3,71.75,-178.25,RUS,49.60699969206003,masked,masked,harmonized,structural_cru_mask,322,3,71.25,-178.25,55.79019284199283,-0.011417287230454272,RUS,False
323,108,71.75,-125.75,CAN,47.84227106951684,complete,masked,harmonized,structural_cru_mask,323,109,71.75,-125.25,17.483428939192812,-0.3868729165802642,CAN,False
323,151,71.75,-104.25,CAN,111.30791401335965,masked,masked,harmonized,structural_cru_mask,323,150,71.75,-104.75,17.483428939192812,-0.4398463428146579,CAN,False
323,167,71.75,-96.25,CAN,11.787675472170486,masked,masked,harmonized,structural_cru_mask,323,166,71.75,-96.75,17.483428939192812,-0.29462579401590366,CAN,False
323,173,71.75,-93.25,CAN,26.75083862737049,masked,masked,harmonized,structural_cru_mask,323,172,71.75,-93.75,17.483428939192812,-0.2688256863661861,CAN,False
323,179,71.75,-90.25,CAN,25.09801502588725,complete,masked,harmonized,structural_cru_mask,323,180,71.75,-89.75,17.483428939192812,-0.17709798690900716,CAN,False
323,213,71.75,-73.25,CAN,126.37491539072573,masked,masked,harmonized,structural_cru_mask,323,212,71.75,-73.75,17.483428939192812,0.009792773257463196,CAN,False
323,216,71.75,-71.75,CAN,62.72807421677159,masked,masked,harmonized,structural_cru_mask,323,215,71.75,-72.25,17.483428939192812,-0.0595156865731179,CAN,False
323,462,71.75,51.25,RUS,61.48007609459885,complete,masked,harmonized,structural_cru_mask,323,463,71.75,51.75,17.483428939192812,0.05489467721823902,RUS,False
323,495,71.75,67.75,RUS,6.944989893089652,masked,masked,harmonized,structural_cru_mask,323,496,71.75,68.25,17.483428939192812,0.018549437556555515,RUS,False
323,505,71.75,72.75,RUS,9.356203766010665,complete,masked,harmonized,structural_cru_mask,323,504,71.75,72.25,17.483428939192812,0.10532217892406541,RUS,False
323,511,71.75,75.75,RUS,1.3886851677500096,masked,masked,harmonized,structural_cru_mask,323,510,71.75,75.25,17.483428939192812,0.1670930997397283,RUS,False
323,619,71.75,129.75,RUS,8.25581565141072,masked,masked,harmonized,structural_cru_mask,323,618,71.75,129.25,17.483428939192812,-0.15433994988880304,RUS,False
323,620,71.75,130.25,RUS,1.9898453788082624,masked,masked,harmonized,structural_cru_mask,322,619,71.25,129.75,58.534536609742965,-0.17336891487195244,RUS,False
323,629,71.75,134.75,RUS,1.8164258733383254,masked,masked,harmonized,structural_cru_mask,322,629,71.25,134.75,55.79019284199283,-0.1694082066157046,RUS,False
323,630,71.75,135.25,RUS,111.65801851196355,masked,masked,harmonized,structural_cru_mask,323,631,71.75,135.75,17.483428939192812,-0.1461342482066018,RUS,False
323,633,71.75,136.75,RUS,37.81003574372125,masked,masked,harmonized,structural_cru_mask,323,632,71.75,136.25,17.483428939192812,-0.14151512493286134,RUS,False
323,638,71.75,139.25,RUS,33.8481588288302,masked,masked,harmonized,structural_cru_mask,323,637,71.75,138.75,17.483428939192812,-0.20844363930781015,RUS,False
323,661,71.75,150.75,RUS,28.722140033238038,masked,masked,harmonized,structural_cru_mask,323,660,71.75,150.25,17.483428939192812,-0.20433259398153164,RUS,False
323,662,71.75,151.25,RUS,4.895755800620381,masked,masked,harmonized,structural_cru_mask,322,662,71.25,151.25,55.79019284199283,-0.21127528862907713,RUS,False
323,719,71.75,179.75,RUS,7.545524694319748,masked,masked,harmonized,structural_cru_mask,322,719,71.25,179.75,55.79019284199283,0.006162370740320935,RUS,False
324,150,72.25,-104.75,CAN,51.603255094231756,masked,masked,harmonized,structural_cru_mask,324,149,72.25,-105.25,17.020374578683494,-0.45904951052446386,CAN,False
324,155,72.25,-102.25,CAN,0.10682971285480816,masked,masked,harmonized,structural_cru_mask,324,156,72.25,-101.75,17.020374578683494,-0.3815380346611042,CAN,False
324,173,72.25,-93.25,CAN,10.9351884416396,masked,masked,harmonized,structural_cru_mask,324,172,72.25,-93.75,17.020374578683494,-0.2040982217468199,CAN,False
324,179,72.25,-90.25,CAN,0.15572405889892782,masked,masked,harmonized,structural_cru_mask,324,180,72.25,-89.75,17.020374578683494,-0.19821992333232863,CAN,False
324,188,72.25,-85.75,CAN,147.11220948782469,masked,masked,harmonized,structural_cru_mask,324,187,72.25,-86.25,17.020374578683494,-0.2594634234909293,CAN,False
324,211,72.25,-74.25,CAN,96.27231379320705,masked,masked,harmonized,structural_cru_mask,324,210,72.25,-74.75,17.020374578683494,0.013899779393802686,CAN,False
324,471,72.25,55.75,RUS,26.10702645006762,complete,masked,harmonized,structural_cru_mask,324,470,72.25,55.25,17.020374578683494,0.06937564179613306,RUS,False
324,512,72.25,76.25,RUS,5.201053771834306,masked,masked,harmonized,structural_cru_mask,324,511,72.25,75.75,17.020374578683494,0.1306899635125704,RUS,False
324,619,72.25,129.75,RUS,14.260063432228385,masked,masked,harmonized,structural_cru_mask,324,618,72.25,129.25,17.020374578683494,-0.1604056914737605,RUS,False
325,109,72.75,-125.25,CAN,77.45293120097998,masked,masked,harmonized,structural_cru_mask,325,110,72.75,-124.75,16.55600114397062,-0.42997644580583616,CAN,False
325,142,72.75,-108.75,CAN,163.95070744470263,masked,masked,harmonized,structural_cru_mask,325,141,72.75,-109.25,16.55600114397062,-0.4820705486501517,CAN,False
325,167,72.75,-96.25,CAN,59.55343165527898,masked,masked,harmonized,structural_cru_mask,325,166,72.75,-96.75,16.55600114397062,-0.23333668537596927,CAN,False
325,187,72.75,-86.25,CAN,34.2916310937086,masked,masked,harmonized,structural_cru_mask,325,186,72.75,-86.75,16.55600114397062,-0.1900811052612693,CAN,False
325,208,72.75,-75.75,CAN,139.60489110482297,masked,masked,harmonized,structural_cru_mask,325,207,72.75,-76.25,16.55600114397062,-0.006089298237271811,CAN,False
325,209,72.75,-75.25,CAN,22.170065195280536,masked,masked,harmonized,structural_cru_mask,324,209,72.25,-75.25,55.79597497274735,0.041607513032193864,CAN,False
325,464,72.75,52.25,RUS,28.970084439184966,complete,masked,harmonized,structural_cru_mask,325,465,72.75,52.75,16.55600114397062,0.09082451508889232,RUS,False
325,497,72.75,68.75,RUS,31.03296315106489,masked,masked,harmonized,structural_cru_mask,325,498,72.75,69.25,16.55600114397062,0.01635954112009419,RUS,False
325,511,72.75,75.75,RUS,38.334782276799274,complete,masked,harmonized,structural_cru_mask,325,510,72.75,75.25,16.55600114397062,0.11375682084736803,RUS,False
325,514,72.75,77.25,RUS,28.388324684175572,masked,masked,harmonized,structural_cru_mask,325,515,72.75,77.75,16.55600114397062,0.11907412934114824,RUS,False
325,516,72.75,78.25,RUS,65.02168356802919,masked,masked,harmonized,structural_cru_mask,325,515,72.75,77.75,16.55600114397062,0.11907412934114824,RUS,False
325,519,72.75,79.75,RUS,20.41350990638106,masked,masked,harmonized,structural_cru_mask,325,518,72.75,79.25,16.55600114397062,0.1491065308926538,RUS,False
325,619,72.75,129.75,RUS,5.303597188565516,masked,masked,harmonized,structural_cru_mask,325,618,72.75,129.25,16.55600114397062,-0.14936027724797515,RUS,False
325,650,72.75,145.25,RUS,108.21774857084958,masked,masked,harmonized,structural_cru_mask,325,649,72.75,144.75,16.55600114397062,-0.13864992494154513,RUS,False
325,651,72.75,145.75,RUS,32.114865641542224,masked,masked,harmonized,structural_cru_mask,324,651,72.25,145.75,55.79597497274735,-0.13496652784339683,RUS,False
326,132,73.25,-113.75,CAN,34.26556685654709,masked,masked,harmonized,structural_cru_mask,326,131,73.25,-114.25,16.090344452555183,-0.39563651812856787,CAN,False
326,133,73.25,-113.25,CAN,5.131322939841935,masked,masked,harmonized,structural_cru_mask,325,133,72.75,-113.25,55.79876134649369,-0.4351939924370084,CAN,False
